"Name","Number","Inc/Reg Date","Status","Registry Type","Name Status","URL","Index Date"
"Octopus Holdings Limited","045400C","7 Aug 1989","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=74s8lBOFDNKaEvpGtJsNdA%3d%3d","2024-04-29"
"Omega Holdings Limited","045401C","7 Aug 1989","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=OaRu0DpJ%2fW%2fcr6wbUut%2bwg%3d%3d","2024-04-29"
"Octopus Investments Limited","045400C","7 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=74s8lBOFDNKaEvpGtJsNdA%3d%3d","2024-04-29"
"Omega Enterprises Limited","045401C","7 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=OaRu0DpJ%2fW%2fcr6wbUut%2bwg%3d%3d","2024-04-29"
"Linden and Zonen (Isle of Man) Limited","045434C","8 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=MeV0cWtOGOt1fbv57g%2b68w%3d%3d","2024-04-29"
"The Biotech Group of Companies","008698B","10 Aug 1989","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=JkyLBiL%2fiNzUswMWi7oTjw%3d%3d","2024-04-29"
"Mercantile Overseas Properties Limited","045498C","14 Aug 1989","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=DZ4%2fJYjWV0hWsOm7TzZCew%3d%3d","2024-04-29"
"Westwood Oil & Gas Limited","045498C","14 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=DZ4%2fJYjWV0hWsOm7TzZCew%3d%3d","2024-04-29"
"A Taste of Magic Limited","045499C","14 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=gTinfsIM3ASTW26lIW6AAA%3d%3d","2024-04-29"
"Oakfield Consultants Limited","045512C","14 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=TePbIJUpN8L%2fxOJSFFT0dg%3d%3d","2024-04-29"
"Oakwood Tours Limited","045513C","14 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=DFDnUmggSUIIrmfdUayjTw%3d%3d","2024-04-29"
"Overseas Property Services Limited","045528C","15 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2vOm9%2f9ksMSrmRrxmXYrqg%3d%3d","2024-04-29"
"Oyster Yachting Limited","045545C","18 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=cGcTqYqQ6hD7eO6uBOc1IQ%3d%3d","2024-04-29"
"L.I.T. (Isle of Man) Limited","045556C","18 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=OYeW42nk89dzlYW0MP%2b0BQ%3d%3d","2024-04-29"
"T.R. Miller (Isle of Man) Limited","045597C","21 Aug 1989","Live","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=rSZq3vp1N4GhK5JOuQwWlA%3d%3d","2024-04-29"
"Thomas Miller (Isle of Man) Limited","045597C","21 Aug 1989","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=rSZq3vp1N4GhK5JOuQwWlA%3d%3d","2024-04-29"
"Orim Limited","045614C","23 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ioJLyyWfpu6ELdhZ5kemqA%3d%3d","2024-04-29"
"Oil & Minerals Development Corporation Limited","045616C","23 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bbT3GC7G5%2fRPo3oV3oddQQ%3d%3d","2024-04-29"
"Oceanic Fisheries Limited","045643C","24 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=aym1eosxW6qzsoGqRI2cTg%3d%3d","2024-04-29"
"Spicer & Oppenheim","008715B","25 Aug 1989","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=x8LiUmn7kMQah%2fNoMqeXSA%3d%3d","2024-04-29"
"Oasis Design & Build Limited","045648C","25 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bm9SddRbjLrbkcY7iat%2fMw%3d%3d","2024-04-29"
"Ommadawn Limited","045660C","29 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=mivryB%2fKUeA5CiPz1PnWAA%3d%3d","2024-04-29"
"Onchan News","008719B","30 Aug 1989","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=mD4SXFM9obJQEYpS8i5Eiw%3d%3d","2024-04-29"
"Health & Racquet (Isle of Man) Limited","045693C","31 Aug 1989","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=1nysPrBhOPbKf%2feO0IjT8w%3d%3d","2024-04-29"
"Investors Overseas Limited","045666C","31 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Y3R5SBvI2lZ84CvQLeLf6A%3d%3d","2024-04-29"
"Oakfield Marketing Limited","045683C","31 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ln61rB7z4tlFcSv7cosAhw%3d%3d","2024-04-29"
"Oakfield Properties Limited","045684C","31 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=KxLPS2IG13phb1SWfeaihQ%3d%3d","2024-04-29"
"Health & Racquet Club (Isle of Man) Limited","045693C","31 Aug 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=1nysPrBhOPbKf%2feO0IjT8w%3d%3d","2024-04-29"
"Group One Limited","045696C","1 Sep 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=rH%2b30hcHd1f%2fcpABoSKmSA%3d%3d","2024-04-29"
"Lugenic (Isle of Man) Limited","045698C","1 Sep 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ug3wjVoJGkpc47Va%2blhNwg%3d%3d","2024-04-29"
"GROUP ONE LIMITED","008282V","1 Sep 1989","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=e1L9FcWg%2bylVnIuTI2OmWw%3d%3d","2024-04-29"
"Oasis Dunas Sales Limited","045749C","5 Sep 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=D8l8EkPR%2bnDdCDBvoVsQDQ%3d%3d","2024-04-29"
"Oasis Dunas Management Limited","045750C","5 Sep 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XUkf9i3iRF48eL0lVI9prQ%3d%3d","2024-04-29"
"Automotive Investments (Isle of Man) Limited","045787C","11 Sep 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=VhY6933rWdeUXKzRGsNG%2bA%3d%3d","2024-04-29"
"Oakford Property Company Limited","045797C","11 Sep 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Cigvjexz5Jv4Sb%2fQlM1ggQ%3d%3d","2024-04-29"
"Boyne Offshore Services Limited","045813C","11 Sep 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=F%2bw%2fG6zj32llOaujsE7q3Q%3d%3d","2024-04-29"
"Home & Overseas Limited","045815C","11 Sep 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=rJNJGp0f0on85AWFe57AWw%3d%3d","2024-04-29"
"Steve Baker Overseas Limited","045826C","11 Sep 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=TLNCZi%2fZkqpUljDZm3LZJw%3d%3d","2024-04-29"
"Isle of Man Enterprises","008738B","14 Sep 1989","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=rT7NNNcKjW%2fVSnz%2fj0mkkw%3d%3d","2024-04-29"
"Y.R.Wee (Overseas) Limited","045882C","14 Sep 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bOZbplXARFmxu58D30tTEA%3d%3d","2024-04-29"
"Richmond Overseas Development Limited","045910C","15 Sep 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=D5Sn40ibu0GzmdFHxjdvAA%3d%3d","2024-04-29"
"UDI Films (Isle of Man) Limited","045971C","21 Sep 1989","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Id2UC6Dibgqx6z126bUqUw%3d%3d","2024-04-29"
"Oakamoor Properties Limited","045972C","21 Sep 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=BwgLee7LepbZ26BuIgj57A%3d%3d","2024-04-29"
"Isle of Man Business Parks Limited","045987C","22 Sep 1989","Live","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6Pq5k0xRFkyvbc3qslaUew%3d%3d","2024-04-29"
"Hong Kong Developments (Isle of Man) Limited","045979C","22 Sep 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=5WnPZZTqBZcGdYhC5A0R2A%3d%3d","2024-04-29"
"Triton Overseas Limited","045999C","22 Sep 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=KTnfeY3Un2YnBKG5u%2fgohQ%3d%3d","2024-04-29"
"Gates of Frodsham Limited","000623F","26 Sep 1989","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=UPGfkFnKxn%2bVOczdgTkx9A%3d%3d","2024-04-29"
"Overseas Partners Investors","008762B","26 Sep 1989","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=dvkM%2bs6IBVE0yZCb5ax8zA%3d%3d","2024-04-29"
"MRW Overseas Services Limited","046003C","26 Sep 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ofqoOs5W4M89A4aobk2Z%2bA%3d%3d","2024-04-29"
"Orleans Investments Limited","046027C","2 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6F1oEM4rVmtFvvgPPTnSGg%3d%3d","2024-04-29"
"Oregon Management Limited","046046C","2 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=yrbG5mwp3GDONGX2uMwtYw%3d%3d","2024-04-29"
"Oshawa Limited","046050C","2 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8%2b6OZIkJEIR0n1e4jUzFAg%3d%3d","2024-04-29"
"Corlett and Sadler Opticians Limited","046063C","3 Oct 1989","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=cZzihGHu5al1d7RmR8aJtA%3d%3d","2024-04-29"
"Corlett Opticians Limited","046063C","3 Oct 1989","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=cZzihGHu5al1d7RmR8aJtA%3d%3d","2024-04-29"
"CORLETT OPTOMETRY LIMITED","046063C","3 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=cZzihGHu5al1d7RmR8aJtA%3d%3d","2024-04-29"
"Ormskirk Limited","046074C","3 Oct 1989","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Yv%2fpgEq48bbjjOHgYXbYkw%3d%3d","2024-04-29"
"Oxford Property Investments Limited","046108C","5 Oct 1989","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=nOFbNecWNPuWnLSdh5BA0Q%3d%3d","2024-04-29"
"First Oceanic Inc Limited","046083C","5 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=omkzDOXZ%2f57CIumj%2fkZ25A%3d%3d","2024-04-29"
"O-Line Limited","046105C","5 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=QggGEYPYq3Ub%2bHHuQpCHuQ%3d%3d","2024-04-29"
"Orion Property Investments Limited","046107C","5 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=T0g3ZQ6HjsUb2cIp9aFKaw%3d%3d","2024-04-29"
"Optima Property Developments Limited","046112C","5 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kFYNM8lpKZjJh1X2WtfHmQ%3d%3d","2024-04-29"
"Optima Investments Limited","046113C","5 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=wTGSCv9rcilV4YHV1KJGJg%3d%3d","2024-04-29"
"Yacht Owners Holidays Limited","046137C","5 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=GW68xumEhnlIW4VFtAqPHw%3d%3d","2024-04-29"
"SALAMANDER DEVELOPMENTS (ISLE OF MAN) LIMITED","046143C","5 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bDJqDXxGGmodL8ZTUwMqCg%3d%3d","2024-04-29"
"Close Trustees (Isle of Man) Limited","046159C","6 Oct 1989","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=En6629aDKDZey%2fg%2bPRxfGA%3d%3d","2024-04-29"
"Garden of Mann Buildings Limited","046123C","6 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=3W%2f1SpI8i7NiKpAYwWYVng%3d%3d","2024-04-29"
"Garden of Mann Landscaping Limited","046124C","6 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=FPUIn2esWOb57U9mRviNbg%3d%3d","2024-04-29"
"KLEINWORT BENSON TRUSTEES (ISLE OF MAN) LIMITED","046159C","6 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=En6629aDKDZey%2fg%2bPRxfGA%3d%3d","2024-04-29"
"Sombha (Overseas) Company Limited","046160C","6 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=UMNICdS85nTXbwf%2fEuJ8pw%3d%3d","2024-04-29"
"KLEINWORT BENSON TRUSTEES (ISLE OF MAN) LIMITED","012314V","6 Oct 1989","Dissolved","2006 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=GwjMLjsZ%2fXQm%2flvM81SupQ%3d%3d","2024-04-29"
"Oleander Investments Limited","046232C","11 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kvpLCExmLWf3mOJ6TFLHCQ%3d%3d","2024-04-29"
"Ongar Limited","046268C","11 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6dFvGXMwUHmOsfdKw3CGig%3d%3d","2024-04-29"
"Dew Overseas Limited","046272C","11 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=qysChNbwnF8NHrOBgjCJxg%3d%3d","2024-04-29"
"Otterburn Properties Limited","046289C","12 Oct 1989","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=PxdmDsPCzXSqiIsTxboWMw%3d%3d","2024-04-29"
"Premier Freight (Isle of Man) Limited","046296C","16 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kBTdAUwy6kXnnJeWBL2VMQ%3d%3d","2024-04-29"
"Overseas Development Resources (London) Limited","046311C","17 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=L2ItGbPlA7tmdhppqImXQw%3d%3d","2024-04-29"
"Orlando Management Services Limited","046336C","17 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Wpv%2bcuIWP34iszM1qNfsyg%3d%3d","2024-04-29"
"Henley Industries (Isle of Man) Limited","046346C","17 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=LBb8QTu%2bpfh0RmOuvpQHBQ%3d%3d","2024-04-29"
"Overseas Castle Investments Limited","046319C","18 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Lgt5dvsOMURJgFOCmYrcsw%3d%3d","2024-04-29"
"Orleron Limited","046320C","18 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=dWrTReHzl0NsQ4YPinFowQ%3d%3d","2024-04-29"
"Operam Investments Limited","046325C","18 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=P0%2bfn8n8RpxzxdZs0OipbA%3d%3d","2024-04-29"
"Oakman Consultants Limited","046330C","18 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=GLXAGT45aJgRQdU2VUniUQ%3d%3d","2024-04-29"
"Coffeeman Isle-of-Man","008459B","19 Oct 1989","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=MTIA9hgCuMkT94xiQnfXhQ%3d%3d","2024-04-29"
"Legends Mail Order","008811B","23 Oct 1989","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=T4orRNaRq3GVmfTPSSd5zQ%3d%3d","2024-04-29"
"First Overseas Trade Limited","046381C","23 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=4pvlwWrANVZKiGVxna%2ftCg%3d%3d","2024-04-29"
"Ambi Overseas Development Company Limited","046413C","23 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=YUg5D1UKsn%2fuFQrBkuXnJA%3d%3d","2024-04-29"
"Oakcroft Trading Limited","046427C","26 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=INlOzePZ%2fpbxns3fUDIiCA%3d%3d","2024-04-29"
"Praias Brancas Owning Limited","046433C","27 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=tXrvcrqyxayNSwnAOFy6NA%3d%3d","2024-04-29"
"Bellasol Owning Limited","046437C","30 Oct 1989","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=igJ3wIfFJYGLX24JNfwf9A%3d%3d","2024-04-29"
"Offshore Computer Services Limited","046482C","31 Oct 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ZlpZvlCXvJ0vinL%2boDRz5w%3d%3d","2024-04-29"
"Oasis Trading Limited","046552C","1 Nov 1989","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=dedRGQ8QdR7SmSLGoTzrRw%3d%3d","2024-04-29"
"Austral Oceania Limited","046519C","1 Nov 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=96uoCzpyWPiuNEJBnT1THw%3d%3d","2024-04-29"
"Images of the Isle of Man","008823B","2 Nov 1989","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Q8AkgVKIaf4jIcjWOiV22g%3d%3d","2024-04-29"
"Arbory (Isle of Man)","008825B","2 Nov 1989","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=80eQMyiV4s50OMyrUczqZw%3d%3d","2024-04-29"
"Brettannicche Nominees (Isle of (Man) Limited","046590C","6 Nov 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=JCWHqIyg6IyTnbvY1PWbyg%3d%3d","2024-04-29"
"House of Portugal Limited","046615C","8 Nov 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2ftBMUcZGuxd2Hui%2fR8UiFg%3d%3d","2024-04-29"
"Gannon (Offshore) Limited","046643C","10 Nov 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=nRbEIu1%2fLVp0AR1AcBZ4EQ%3d%3d","2024-04-29"
"The FAAB Group of Companies Limited","046664C","13 Nov 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8nr5OodYVfzvi8fvS7%2bVrw%3d%3d","2024-04-29"
"Sea Orips Limited","046674C","13 Nov 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=FEm3%2bPwKYC76kLA6ZulVJQ%3d%3d","2024-04-29"
"Oceanwide Marine Services Limited","046688C","14 Nov 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Hk2%2b4ctpUoL%2bmdoj%2fSCK1Q%3d%3d","2024-04-29"
"Onze Limited","046690C","14 Nov 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=LVhefAzYfzbMQHolCEW%2f5w%3d%3d","2024-04-29"
"Cairns Offshore Properties and Construction Limited","046709C","15 Nov 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=hknlQq%2bv2pvVCWEIFm%2bsJg%3d%3d","2024-04-29"
"Casa Orion Limited","046714C","15 Nov 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=LmGSrjL%2bOifYgsn%2bldefSw%3d%3d","2024-04-29"
"Oceanwide Trading Company Limited","046729C","15 Nov 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=xupCvcQFnStl2QFzwtvBrQ%3d%3d","2024-04-29"
"Encore Entertainment Overseas Limited","046754C","16 Nov 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=pxFWe813AUdW7m0RiAoU8A%3d%3d","2024-04-29"
"Osprey Insurance Company Limited","046758C","16 Nov 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=p8sn5v5%2bvtctFV7xR6YIfg%3d%3d","2024-04-29"
"Valmet Isle of Man Limited","046868C","27 Nov 1989","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=X%2fPqNLQ%2f87AsHuwryATeDg%3d%3d","2024-04-29"
"Riggs Valmet Isle of Man Limited","046868C","27 Nov 1989","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=X%2fPqNLQ%2f87AsHuwryATeDg%3d%3d","2024-04-29"
"Refuge Overseas European Opportunities Fund Limited","046854C","27 Nov 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=FHaAePokAYFMUunBlMjjWw%3d%3d","2024-04-29"
"Mutual Trust Management Isle of Man Limited","046868C","27 Nov 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=X%2fPqNLQ%2f87AsHuwryATeDg%3d%3d","2024-04-29"
"Iberia One Limited","046932C","30 Nov 1989","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=5xawPJhJsHN2Ew2SkWtSnQ%3d%3d","2024-04-29"
"Omega II Limited","046925C","30 Nov 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ImxQW2%2fPpUXsm%2bPlLabozA%3d%3d","2024-04-29"
"Old Mutual International Total Income Fund Limited","046945C","30 Nov 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=HUw535hKxwe2xEgvwX9BpQ%3d%3d","2024-04-29"
"Bond Overseas Limited","046982C","1 Dec 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=n4btCzuyzgVC405ZuHOyLg%3d%3d","2024-04-29"
"Weg Energy Overseas Limited","046984C","1 Dec 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=mOUWvKSDLcAUQk8TtVYrRQ%3d%3d","2024-04-29"
"Ocean Timber Components Limited","047037C","5 Dec 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Mkd%2bX8UEf4Szv6KWwRGPUw%3d%3d","2024-04-29"
"Middle East Investments (Overseas) Limited","047063C","6 Dec 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=1e4hms5ZWHl22alpmVS4sQ%3d%3d","2024-04-29"
"Indexco Overseas Limited","047064C","7 Dec 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=xgG4b2F2SpsV%2fuJuwttNgA%3d%3d","2024-04-29"
"Oilfield Innovations Limited","047082C","8 Dec 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=l3wBUHKdrs2Bal%2frDdATng%3d%3d","2024-04-29"
"Air Pipe Heads (Isle of Man) Limited","047125C","11 Dec 1989","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=la3cUqsG7Y6n5yUximw1HQ%3d%3d","2024-04-29"
"Ellyalynbe Overseas Holding Limited","047190C","15 Dec 1989","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=15D8gyfSVmDLXPgwEh%2bb5A%3d%3d","2024-04-29"
