"Name","Number","Inc/Reg Date","Status","Registry Type","Name Status","URL","Index Date"
"Foundation Limited","001574C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=vzbRCC15uFJRJW8SVI2iKQ%3d%3d","2024-04-28"
"High Flight Foundation","014794C"," ","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=1teF6N%2bOlyiza%2bvR2zXZVA%3d%3d","2024-04-28"
"BRITISH HEART FOUNDATION","006201F","28 Jul 1961","Live","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=VNgDASbJlU8h7wFRz20E9A%3d%3d","2024-04-28"
"Foundation Techniques Limited","008670C","18 Oct 1976","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2jTNPq5%2fiRH%2bp3LrnbsXcg%3d%3d","2024-04-28"
"Pain Relief Foundation","011607C","15 Aug 1978","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=4gqdjr3xolNWkBhUgdOcqQ%3d%3d","2024-04-28"
"Manx Foundation Vaduz","000348F","7 Feb 1980","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=GcSrm0lU%2bxXyIVrFRhwLmg%3d%3d","2024-04-28"
"The Golden Fortress Foundation Fund Limited","015679C","12 May 1980","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=cNXj3iD9v03rwM1FbZxWhQ%3d%3d","2024-04-28"
"The Foundation for Administrative Research Limited","021614C","23 Mar 1983","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=LhjQoHdi8xBhxAmlrPrzRw%3d%3d","2024-04-28"
"Foundation Holdings Limited","021827C","5 May 1983","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=gawnGzOmfHZdhCPCr5Kg%2fA%3d%3d","2024-04-28"
"The Starlight Foundation Limited","022987C","21 Nov 1983","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=9d2ATkrAtJdieqdTyfHkUQ%3d%3d","2024-04-28"
"BRITISH LUNG FOUNDATION LIMITED","005851F","14 Nov 1984","Live","Foreign Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=efHoED2%2fu0pHDbYamxoMXQ%3d%3d","2024-04-28"
"ASTHMA UK AND BRITISH LUNG FOUNDATION PARTNERSHIP","005851F","14 Nov 1984","Live","Foreign Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=efHoED2%2fu0pHDbYamxoMXQ%3d%3d","2024-04-28"
"The Orion Foundation Limited","032814C","22 Jan 1987","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NhUEJNAcWtxvmdAsDE7B0A%3d%3d","2024-04-28"
"Khamasin Foundation","000512F","20 Jul 1987","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=17abAk7xb9ZCJxckKX%2fPxQ%3d%3d","2024-04-28"
"The Bo and Vera AX: Son Johnson Foundation For Nature Medicine","035043C","31 Jul 1987","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=u%2bu1%2bAcB0alJcwdokrTu%2fg%3d%3d","2024-04-28"
"THE BO AND VERA AX:SON JOHNSON FOUNDATION FOR NATURE MEDICINE LIMITED","035043C","31 Jul 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=u%2bu1%2bAcB0alJcwdokrTu%2fg%3d%3d","2024-04-28"
"THE BO AND VERA AX:SON JOHNSON FOUNDATION FOR NATURE MEDICINE LIMITED","004082V","31 Jul 1987","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=12OBElAxQt8pseQdjInNDw%3d%3d","2024-04-28"
"Lan Fong Foundation Limited","037043C","6 Jan 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bFBbUPI%2fzZcHH1RYVYsFtQ%3d%3d","2024-04-28"
"Foundation Services Limited","041569C","17 Nov 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NiFsxd1syDXnSk536Ndv%2fg%3d%3d","2024-04-28"
"Smurfit Art Foundation Limited","047581C","24 Jan 1990","De-Registered","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=JBks9E61CKIS0MDH%2fhfkYg%3d%3d","2024-04-28"
"Smurfit Art Foundation Limited","016701V","24 Jan 1990","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=oqOFYJFzdHYmAT647WFuYw%3d%3d","2024-04-28"
"Yamataka Family Foundation (1975) Limited","048595C","21 Mar 1990","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=CXdUlUsJjkYbZTuEYBWoCw%3d%3d","2024-04-28"
"The John Nicholson Foundation","052460C","11 Jan 1991","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=vW5AHUnic3AheGbJ6yBndg%3d%3d","2024-04-28"
"The Pacini Charitable Foundation","054549C","14 Jun 1991","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=sCLxn%2fVXpOqsMUe%2bWA4%2fEg%3d%3d","2024-04-28"
"Manx Sports Aid Foundation","055795C","30 Sep 1991","Live","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=z6JLvO6mLhRavAzwLEeTCQ%3d%3d","2024-04-28"
"Manx Foundation for the Physically Disabled","060154C","16 Oct 1992","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=SMx7vvnBAabKK8ZV7ivQ0Q%3d%3d","2024-04-28"
"The Bo and Vera Ax:son Johnson Foundation for Nature Medicine Securities Limited","061120C","13 Jan 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=4MXmwLFViOL1j9fPML3LmA%3d%3d","2024-04-28"
"Foundation Insurance Limited","066354C","28 Jan 1994","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6R6qFGhMXlp%2bGIAEcFTn8w%3d%3d","2024-04-28"
"AVT Foundation Equipment Limited","067255C","22 Mar 1994","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=9999P6weyYTALqxUTuRj0Q%3d%3d","2024-04-28"
"Foundation Enterprises Limited","067518C","8 Apr 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=zXXKOzKs83JY6uh7G8Pt1w%3d%3d","2024-04-28"
"New Africa Foundation Limited","068813C","21 Jun 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=0YiIgx8%2bx8OeLudEcV8%2ftw%3d%3d","2024-04-28"
"The Bioanthropology Foundation Limited","069542C","11 Aug 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=qoabBLmR4j%2fxEk2yOfgQNQ%3d%3d","2024-04-28"
"The Sanderfeld Foundation Limited","073474C","10 May 1995","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ArZIoWhHhi2k9L8xt26GKw%3d%3d","2024-04-28"
"ROY CASTLE LUNG CANCER FOUNDATION","006171F","22 May 1995","Live","Foreign Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=qsYLx34IBbBotud2GZALjA%3d%3d","2024-04-28"
"ROY CASTLE LUNG CANCER FOUNDATION","006171F","22 May 1995","Live","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=qsYLx34IBbBotud2GZALjA%3d%3d","2024-04-28"
"The Leonard Cheshire Foundation (Isle of Man) Limited","074693C","26 Jul 1995","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Fcg8fGTW0p1S%2bGM5ZjxtPg%3d%3d","2024-04-28"
"Christian Family Foundation Limited","075754C","5 Oct 1995","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=fXJSIPNiq3arPreuagEZNA%3d%3d","2024-04-28"
"The Christian Family Foundation","012778B","17 Oct 1995","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=g4WTfYY84A4JqivfH5%2fdbA%3d%3d","2024-04-28"
"Hungarian Music Foundation Limited","077021C","29 Dec 1995","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=y7qekw0sLRHuhvLnLtjQwQ%3d%3d","2024-04-28"
"Delfin Foundation Limited","078153C","18 Mar 1996","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=4QQKm4lJEBt1aOe8ElGvJg%3d%3d","2024-04-28"
"Skyline Foundation Limited","078154C","18 Mar 1996","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=qSfNMSEiAN170lKqRr7vAg%3d%3d","2024-04-28"
"Foundation Limited","078651C","15 Apr 1996","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=AWjVO9i1AQOO6osC%2fQ42tg%3d%3d","2024-04-28"
"Prospero Foundation Limited","078670C","17 Apr 1996","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=nMtG4qi0z4Q0G6oyVwLuvA%3d%3d","2024-04-28"
"Ejder Foundation Limited","078754C","22 Apr 1996","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=x6UEMDx9R0zkyrmCzXtx4w%3d%3d","2024-04-28"
"Taylor-Myer Foundation Limited","078755C","22 Apr 1996","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=FyMyipQD5SyfvwHYkwCpWA%3d%3d","2024-04-28"
"Li Shu Fan Medical Foundation (Isle of Man) Limited","081153C","25 Sep 1996","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=du8mAZWhbnL8UdUoJi4Bhg%3d%3d","2024-04-28"
"PSK FOUNDATION LIMITED","081154C","25 Sep 1996","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6mU6GU%2foGDc0%2fzSMaB216A%3d%3d","2024-04-28"
"GNP Foundation Limited","081790C","7 Nov 1996","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XO59mIq9oTxyR%2bM6tjUQ%2bg%3d%3d","2024-04-28"
"GNP Foundation","013533B","15 Nov 1996","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ru0hf79r4hoAzeF8uz5Rsg%3d%3d","2024-04-28"
"The Bioanthropology Foundation","013664B","13 Jan 1997","Ceased","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=SvcaGaxYQvLhuciI6hYgbg%3d%3d","2024-04-28"
"The Orion Foundation","013683B","22 Jan 1997","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=v6s%2fmBz0d8xg%2bxDlt3lYKQ%3d%3d","2024-04-28"
"P & E Foundation Limited","085329C","29 May 1997","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=PiwXu1ahRbxAAoKzYqBoDA%3d%3d","2024-04-28"
"P & E Foundation","013970B","4 Jun 1997","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=DmRwiDma%2fepA%2fLimHqU0tA%3d%3d","2024-04-28"
"The Orion Foundation","013989B","23 Jun 1997","Live","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=J5wkksLXilsg7cC4u9t4PA%3d%3d","2024-04-28"
"Lindum Foundation Limited","087090C","3 Sep 1997","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=JxE0RguCX1cMeGwLd2xvjA%3d%3d","2024-04-28"
"GOLDEN CHILD FOUNDATION LIMITED","088041C","24 Oct 1997","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=g8FYfu1US%2fO0XI%2fAvoZTdA%3d%3d","2024-04-28"
"THE FOUNDATION FOR THE ENCOURAGEMENT OF THE ARTS LIMITED","088624C","26 Nov 1997","De-Registered","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=GgeSgC4leHgcWM0M9%2f1M1Q%3d%3d","2024-04-28"
"HOWARD REES FOUNDATION LIMITED","088800C","5 Dec 1997","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=xQD08oTUBUDZ%2bQ1gsHE5JQ%3d%3d","2024-04-28"
"Eagle Foundation Limited","002878F","30 Jan 1998","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=V1pLu96AkqrgnD30J1zolQ%3d%3d","2024-04-28"
"The Foundation for the Advancement of Justice Through Education Limited","089692C","6 Feb 1998","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=iIMVl6UJYx%2f0swFQ2o16SQ%3d%3d","2024-04-28"
"The Five Continents Foundation Limited","090733C","3 Apr 1998","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=zrm%2bJB86H7xTh6EDo5OjsQ%3d%3d","2024-04-28"
"The Seven Continents Foundation Limited","090733C","3 Apr 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=zrm%2bJB86H7xTh6EDo5OjsQ%3d%3d","2024-04-28"
"Wyo-Mount Foundation, Limited","092684C","21 Aug 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NvKFqKcb7%2bJy61vaGrKE1A%3d%3d","2024-04-28"
"INTERPLAST FOUNDATION LIMITED","093445C","23 Oct 1998","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=x%2bfIJ4F7icwikhjvKYdAsQ%3d%3d","2024-04-28"
"The Brightlife Foundation Limited","096037C","14 Jun 1999","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=m0JebAvHdh%2bnWg8XECCljw%3d%3d","2024-04-28"
"Bayona Foundation Limited","096787C","13 Aug 1999","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=BUNZmkM5NZdTfzMnDXn8mg%3d%3d","2024-04-28"
"ODIN FOUNDATION LIMITED","096990C","1 Sep 1999","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=UwPoUnOQQzRH%2f2r915MaVQ%3d%3d","2024-04-28"
"The Children's Medical & Research Foundation","003420F","15 Nov 1999","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=uKyPKx22HohnAiR%2bPP6ABA%3d%3d","2024-04-28"
"AZ FOUNDATION LIMITED","098043C","24 Nov 1999","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=yi6vxDh%2bAO%2fHORK%2fhQlJWQ%3d%3d","2024-04-28"
"Musaadah Foundation Limited","098264C","13 Dec 1999","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=TT5745CwDutFtbNMYWvUgQ%3d%3d","2024-04-28"
"FOUNDATION INSURANCE (CAPITAL REDEMPTIONS) LIMITED","003451F","11 Feb 2000","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=AW7%2b2q2aBSJTcfJKMOkF9A%3d%3d","2024-04-28"
"Serov Family Foundation Ltd.","098875C","18 Feb 2000","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=yCt37TJfSJavlYTmUrBglg%3d%3d","2024-04-28"
"FOUNDATION FOR INTERNATIONAL EDUCATION IN SOUTHERN AFRICA LIMITED","099294C","27 Mar 2000","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=eF%2fNKKRmiNIV3R4dfoRVUA%3d%3d","2024-04-28"
"D J Foundation Limited","099496C","11 Apr 2000","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=9kFwVJEzz%2b9wYjbB3lGOsw%3d%3d","2024-04-28"
"Sagittarius Foundation Limited","099999C","25 May 2000","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=tMruKBI8gg%2faOjAVO7CQ1Q%3d%3d","2024-04-28"
"The Saint Juan Foundation","015885B","18 Sep 2000","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=FhdC1Aw5PQjMYWYHHPJSMQ%3d%3d","2024-04-28"
"The Compass Foundation Limited","101317C","6 Nov 2000","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=wTB66wtc9KSm1v6PRTAgoA%3d%3d","2024-04-28"
"St. Saviour Foundation Limited","101479C","24 Nov 2000","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=A%2fI%2fFpTweQc9JFzrttQhkg%3d%3d","2024-04-28"
"MARCHE FOUNDATION LIMITED","101479C","24 Nov 2000","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=A%2fI%2fFpTweQc9JFzrttQhkg%3d%3d","2024-04-28"
"St. Denis Foundation Limited","101480C","24 Nov 2000","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=FmVDsqQhxHYbRlS%2fINmFIg%3d%3d","2024-04-28"
"Inteliquest Foundation Limited","101696C","19 Dec 2000","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=u5gFqFHuCv9fg%2fW6fFM8bg%3d%3d","2024-04-28"
"Scar Foundation Limited","101828C","11 Jan 2001","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=sYiLvcwzR7JGFHIi2PYq9Q%3d%3d","2024-04-28"
"Willow Tree Foundation Limited","102368C","19 Mar 2001","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=nadyPiQErpE9ef%2f%2fSvMs8Q%3d%3d","2024-04-28"
"Genesis Foundation Limited","102902C","11 May 2001","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=f20AfdV55%2ftMMU6CjC03Fg%3d%3d","2024-04-28"
"The Legacy Steward Foundation Limited","102973C","17 May 2001","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=0y8Z5gO1ekTzAvsv2xBlnw%3d%3d","2024-04-28"
"Spunk Foundation International","103712C","8 Aug 2001","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=AyFyTr2lLuoeno7P%2b9pPiA%3d%3d","2024-04-28"
"Christian Benevolence Foundation Limited","104072C","24 Sep 2001","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Hxswl%2bWWWD0oWgFTY%2bHSvg%3d%3d","2024-04-28"
"The High Veldt Foundation Limited","104086C","26 Sep 2001","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=gtLmo8RYvSQX4O%2bckIbxxA%3d%3d","2024-04-28"
"Christian Benevolence Foundation","016596B","17 Oct 2001","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bfdw0qqa1yeLHU2RaI7YdQ%3d%3d","2024-04-28"
"Lubimov Family Foundation Limited","104706C","20 Dec 2001","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=JJ%2fVtF7kExe6oEPpcDGIvQ%3d%3d","2024-04-28"
"Lubimov Family Foundation","016708B","10 Jan 2002","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NCwSB%2b6g92KTXB4LQx6Dyw%3d%3d","2024-04-28"
"Kifu Foundation Limited","105015C","12 Feb 2002","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=g9kyP3%2fgEuthLedaUvcFkA%3d%3d","2024-04-28"
"APPLETREE FOUNDATION LIMITED","105591C","16 Apr 2002","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=qPmcRXMEwJdXI6BzlAIZ5g%3d%3d","2024-04-28"
"AENEUS FOUNDATION LIMITED","105728C","2 May 2002","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=YzuVDwXqpiyfUxxIJJcR%2bA%3d%3d","2024-04-28"
"NEW WORLD FOUNDATION LIMITED","105977C","28 May 2002","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=LoikXvIV1NTSHDvKWSs22g%3d%3d","2024-04-28"
"LAXEY RECREATION AMENITIES CONSERVATION & EDUCATION FOUNDATION","106137C","21 Jun 2002","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=AiWGL0lfaNg67p9WtgLYUQ%3d%3d","2024-04-28"
"NEW WORLD FOUNDATION","017105B","26 Jul 2002","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=3w0PWKUr56DttTlCCiSsag%3d%3d","2024-04-28"
"EBEN BENEVOLENCE FOUNDATION LIMITED","107527C","10 Jan 2003","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=KwbBBL7ioIS94gVhxn8MTw%3d%3d","2024-04-28"
"ACCADEMIA CHARITABLE FOUNDATION LIMITED","107524C","10 Jan 2003","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=T02PNfJhpK7XsK%2bTU7E9%2fw%3d%3d","2024-04-28"
"MOSAIC FOUNDATION LIMITED","107527C","10 Jan 2003","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=KwbBBL7ioIS94gVhxn8MTw%3d%3d","2024-04-28"
"MOSAIC FOUNDATION LIMITED","002517V","10 Jan 2003","Dissolved","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=qYBkRKPOC1wQGYu5qGWgdg%3d%3d","2024-04-28"
"PARCTOLA FOUNDATION LIMITED","107746C","12 Feb 2003","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=oEYFld1GXIDQDDqU85oDfQ%3d%3d","2024-04-28"
"INFINITY FOUNDATION LIMITED","107746C","12 Feb 2003","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=oEYFld1GXIDQDDqU85oDfQ%3d%3d","2024-04-28"
"THE CHRISTOS FOUNDATION LIMITED","108050C","20 Mar 2003","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2barubFYjeML02SsNdRYLZg%3d%3d","2024-04-28"
"BAOBAB FOUNDATION LIMITED","108593C","13 Jun 2003","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=5eqlIb83lablZfbhFKwynw%3d%3d","2024-04-28"
"ST. CYRIL FOUNDATION LIMITED","108636C","23 Jun 2003","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=lx2RG49L2Lq7R77P7%2bzrzw%3d%3d","2024-04-28"
"FOUNDATION MANAGEMENT LIMITED","109368C","9 Oct 2003","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=YBqxVvd%2ba6XuL1OzQFQezA%3d%3d","2024-04-28"
"TRURO FOUNDATION LIMITED","110285C","27 Feb 2004","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bExW7D%2foUtMGpAjcAPuVLA%3d%3d","2024-04-28"
"THE TRACKBED FOUNDATION LIMITED","110295C","1 Mar 2004","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=mOn%2bXKXcCftIj4IX0zlHrw%3d%3d","2024-04-28"
"ST. PIRAN'S FOUNDATION LIMITED","110344C","5 Mar 2004","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=leRaaquZ8s8H%2byNZv4cUYw%3d%3d","2024-04-28"
"ST. KEVIN'S FOUNDATION LIMITED","110345C","5 Mar 2004","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=UDhhZh9UceEPfUEPacxA%2bQ%3d%3d","2024-04-28"
"ST. MUNGO'S FOUNDATION LIMITED","110346C","5 Mar 2004","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=0EDupkLIaSeqYzmlwt%2fKPQ%3d%3d","2024-04-28"
"ROBSON FOUNDATION LIMITED","110345C","5 Mar 2004","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=UDhhZh9UceEPfUEPacxA%2bQ%3d%3d","2024-04-28"
"DESIGN FOUNDATION LIMITED","110346C","5 Mar 2004","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=0EDupkLIaSeqYzmlwt%2fKPQ%3d%3d","2024-04-28"
"THE MANX FILM FOUNDATION","018280B","19 Mar 2004","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=GG8OAZxEALLvFRJCxB%2bkcQ%3d%3d","2024-04-28"
"THE LONSDALE FOUNDATION LIMITED","110635C","6 Apr 2004","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=lTgFzkvJmV0naI0xcn78QQ%3d%3d","2024-04-28"
"THE MARATHON FOUNDATION LIMITED","110813C","7 May 2004","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=o5F4RtJmRMw1cfVafle%2bTQ%3d%3d","2024-04-28"
"THE PRYA FOUNDATION LIMITED","004366F","14 May 2004","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=J2c2r8KYFOn%2bAe5kAUxeJA%3d%3d","2024-04-28"
