"Name","Number","Inc/Reg Date","Status","Registry Type","Name Status","URL","Index Date"
"Ideal Trading Corporation Limited","063569C","8 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=HtNj%2b150E3sDRnvH2LmVmg%3d%3d","2024-04-28"
"Keyline Corporation Limited","063571C","8 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ofIwAuXSERnzJibVGBoh5w%3d%3d","2024-04-28"
"Pentara Resource Corporation Limited","063577C","8 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bHlLix%2f%2fyrSw1cZ5Tk1%2bxA%3d%3d","2024-04-28"
"Sovereign Trading Corporation Limited","063579C","8 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=0rHxMgUJP32gM4kVyiMTVQ%3d%3d","2024-04-28"
"Temple Corporation Limited","063584C","8 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=sAVbl1H5m7jBi8TUgm6NCw%3d%3d","2024-04-28"
"The Original Trading Corporation Limited","063585C","8 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ZXJ3fD%2fKDWUH8BuRPFwV3A%3d%3d","2024-04-28"
"The Paxton Corporation Limited","063586C","8 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ssSAPSZUMHc02B6dbB7J0A%3d%3d","2024-04-28"
"The Simtex Corporation Limited","063587C","8 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=wTs0QyUtaa009dGQpanC6g%3d%3d","2024-04-28"
"Unitex Corporation Limited","063589C","8 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=oiTQBIVI62Z95JP6NBZV%2fQ%3d%3d","2024-04-28"
"Vecta Corporation Limited","063590C","8 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=MqYRzDdTcwL0PMbUGve52A%3d%3d","2024-04-28"
"Winchester Corporation Limited","063591C","8 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kef8%2b5Onv0JudJpMa4Lr7g%3d%3d","2024-04-28"
"Otis Tower Corporation Limited","063606C","9 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ozJ0kZx7g7sRTyP%2f3UFAmg%3d%3d","2024-04-28"
"Pacific Management Corporation Limited","063607C","9 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=RpYxl1dEb6kGoQdQNCiTqw%3d%3d","2024-04-28"
"Emerald Resource Corporation Limited","063620C","12 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2sRXs6UuBNSqTVROZ%2bX3Rw%3d%3d","2024-04-28"
"Margaretta Corporate Services Limited","063728C","19 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XJxd92q8L6fvkQVQERekKw%3d%3d","2024-04-28"
"ERC Corporation (Isle of Man) Limited","063763C","20 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=PmOJR0FPPMJUnpeXc%2f0tYg%3d%3d","2024-04-28"
"Commodore Investment Corporation Limited","063809C","21 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ige2KNBgGlqQgQ%2b5s6sXFg%3d%3d","2024-04-28"
"Commodore Trading Corporation Limited","063812C","21 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6VIOH2%2f5puctM64aGY7L7A%3d%3d","2024-04-28"
"Procon Corporation Limited","063819C","21 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=46TOHE%2fsj1n0Nd757l4Iag%3d%3d","2024-04-28"
"Protex Corporation Limited","063820C","21 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2br2mQqJB2qtJfsIkfelm4A%3d%3d","2024-04-28"
"Total Sales Corporation Limited","063833C","21 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=G3bBk1kgS47G5jHhsF1jZA%3d%3d","2024-04-28"
"Corporate Silk Limited","063841C","22 Jul 1993","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=PHywRDh%2bZsfRPOwAOKvDNw%3d%3d","2024-04-28"
"Star Shipping Corporation","001425F","22 Jul 1993","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=tTGxaiF0ADbLtsX1%2b%2fN6wA%3d%3d","2024-04-28"
"The Chesham Corporation Limited","063902C","26 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=iCn5Ql8xqCRaIXR1JYo0Yg%3d%3d","2024-04-28"
"The City Corporation Limited","063903C","26 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=rmalttu66Z35wOuH9mwkTw%3d%3d","2024-04-28"
"The Technical Corporation Limited","063904C","26 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ZlZVilOJBrmEu8kljFGmCA%3d%3d","2024-04-28"
"Almar Trading Corporation","001430F","27 Jul 1993","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=dXUJOTioWmdvxviz8qmtSg%3d%3d","2024-04-28"
"Nimbus Corporation Limited","063913C","27 Jul 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ChbUzEkpxJ2u2zdDkBzl1w%3d%3d","2024-04-28"
"Artlight Corporation Limited","064039C","4 Aug 1993","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=g9BHQsgP5byoO2fBm5CK%2fA%3d%3d","2024-04-28"
"Artlite Corporation Limited","064039C","4 Aug 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=g9BHQsgP5byoO2fBm5CK%2fA%3d%3d","2024-04-28"
"Kalahari Corporation Limited","064041C","4 Aug 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2fAnEc7JpVClAagSZuFgK1w%3d%3d","2024-04-28"
"Nathan Technology Corporation Limited","064140C","11 Aug 1993","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2fWBFyZeI3Nf3ns0PVEy9Hw%3d%3d","2024-04-28"
"Nationwide Distribution Corporation Limited","064141C","11 Aug 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2N1X75CLoowWagt0zNEdVg%3d%3d","2024-04-28"
"Nationwide Investment Corporation Limited","064142C","11 Aug 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bdC%2bG%2b1ngXDXFFUBnzY%2bQg%3d%3d","2024-04-28"
"Newberry Technology Corporation Limited","064144C","11 Aug 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=mo9TVMsMwF1DrUMeGZk3Kw%3d%3d","2024-04-28"
"Topaz Trading Corporation Limited","064159C","11 Aug 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8mJQwz1SujtwsI7IeIuWTA%3d%3d","2024-04-28"
"Nationwide Trading Corporation Limited","064189C","13 Aug 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=rQe9rjmmXIkPdMMXvIvUDA%3d%3d","2024-04-28"
"Swan Corporate Services Limited","064251C","23 Aug 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=e5J%2fo4S6kMpQGjtX9Ooajg%3d%3d","2024-04-28"
"Offshore Corporate Services","011236B","24 Aug 1993","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=qwb8QI1jI0sx6CzJgLIPbw%3d%3d","2024-04-28"
"Pacific Business Corporation Limited","064345C","2 Sep 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8ZNqbXRo1fmkF%2fFn9uIoTg%3d%3d","2024-04-28"
"Phoenix International Trust Corporation","001578F","6 Sep 1993","Live","Foreign Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NcINY7nbX8dl3Z8jiDcw%2bA%3d%3d","2024-04-28"
"Phoenix Trading Corporation","001578F","6 Sep 1993","Live","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NcINY7nbX8dl3Z8jiDcw%2bA%3d%3d","2024-04-28"
"BP Corporate Services Limited","064411C","9 Sep 1993","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=9pz3PSSVDkRy4l%2f9nzUd7g%3d%3d","2024-04-28"
"Adel Trading Corp.","001480F","13 Sep 1993","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=BPHJCfz1Y5s1bS8J2utrzg%3d%3d","2024-04-28"
"Tech-Mash Corporation Limited","064446C","13 Sep 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=rxoYcWl1J%2f3zCctOJrF7WQ%3d%3d","2024-04-28"
"Essential Corporate Wear","011281B","15 Sep 1993","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=x6I41dVpOtyhIvwx4xPEcA%3d%3d","2024-04-28"
"Capcom Corporation Limited","064497C","17 Sep 1993","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=gRtgjaFaTK7plqmPbsmnZw%3d%3d","2024-04-28"
"Sunway Corporation","001485F","21 Sep 1993","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=qCh6nkqS88E2%2brgqcNJuKQ%3d%3d","2024-04-28"
"Kerbela Shipping Corp.","001490F","23 Sep 1993","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=GoxeUeQVA5hlpl%2fmhcahHQ%3d%3d","2024-04-28"
"Trevose Shipping Corp.","001492F","23 Sep 1993","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=3empFU7UH2Af7yTYwZ6png%3d%3d","2024-04-28"
"The Kwik Steam Kleening Corporation Limited","064620C","27 Sep 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=oLNttH6nrwZh8yIOZ0gDxw%3d%3d","2024-04-28"
"Offshore Corporate Investments Limited","064744C","7 Oct 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=grsACAUCvvh7Jv27cP13fg%3d%3d","2024-04-28"
"Mannin Corporate Services","011375B","15 Oct 1993","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=hkEWrwjlS98dcnCZFh%2boiw%3d%3d","2024-04-28"
"Olympia Trading Corporation Limited","064907C","20 Oct 1993","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=J3eDgpc7XJJPcY4phUlEZw%3d%3d","2024-04-28"
"Atlantis Electronics Corporation Limited","064893C","20 Oct 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Tq88WUy%2fOcxwqC%2bfwWtI3Q%3d%3d","2024-04-28"
"Atlantis Research Corporation Limited","064894C","20 Oct 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=K%2bY%2fdPx6AhhT1wkFNfNQCg%3d%3d","2024-04-28"
"Horizon Technology Corporation Limited","064903C","20 Oct 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=fzMGID5blThtrCj7pIwU1A%3d%3d","2024-04-28"
"Casabella Corporation Limited","064907C","20 Oct 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=J3eDgpc7XJJPcY4phUlEZw%3d%3d","2024-04-28"
"Simera Corporation Limited","064943C","22 Oct 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=dF%2fIE9HeG7HUNbzMqQYcGg%3d%3d","2024-04-28"
"Arrow Corporation Limited","065046C","27 Oct 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=gGD2nNANbmdgE6p4oUCM7Q%3d%3d","2024-04-28"
"ISC Management Corporation Limited","001536F","29 Oct 1993","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=HENKo9B2ql9aEdE34eurKA%3d%3d","2024-04-28"
"Lifestyle Corporation Limited","065124C","3 Nov 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=57RrgTfbkVPs0VRpBtqu5g%3d%3d","2024-04-28"
"VEB Corporation Limited","065184C","9 Nov 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=H5TjMbCgljgiDcEkVx%2f4gw%3d%3d","2024-04-28"
"MAR - Whirry Marine Corporation Limited","065198C","10 Nov 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=B5k%2flbTpIloRoSlDi9XL0A%3d%3d","2024-04-28"
"Classic Investments Corp Limited","065229C","11 Nov 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=yj8atu6%2b9imKG3zxwCoy1w%3d%3d","2024-04-28"
"Fidelity Corporation Limited","065330C","16 Nov 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Y8Tq3K2Y3XMBTGIeSyWFbg%3d%3d","2024-04-28"
"Intermedia Export Trading Holdings Corporation Limited","065340C","17 Nov 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=eB5x2qYasOgLi4Wb4Tb20A%3d%3d","2024-04-28"
"BW Corporate Limited","065410C","19 Nov 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=RsK77MW0LCBYv5swinHJOQ%3d%3d","2024-04-28"
"Elite Shipping Corporation Limited","065459C","23 Nov 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=h8LFLRs6UirujgasnSKaVA%3d%3d","2024-04-28"
"Marcio and Marcos Corporation Limited","065482C","24 Nov 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=62O%2fbsJ21aV5c1wYK5deUQ%3d%3d","2024-04-28"
"P.D.Q. INVESTMENT CORPORATION","005219F","29 Nov 1993","Ceased","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=hsCpSf8iilsmCUd1jNTSzA%3d%3d","2024-04-28"
"UVW Corporation Limited","065694C","7 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=pxRmul%2bL0cJhcCCvriB9fA%3d%3d","2024-04-28"
"A.M.F. Holding Corporation Limited","065717C","8 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=df9OeAqJr3nggVV8gZb94Q%3d%3d","2024-04-28"
"Keybond Corporation Limited","065755C","13 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=0cKtFcRZc5Hla2eOSkTVOw%3d%3d","2024-04-28"
"Pasco Corporation Limited","065756C","13 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=vqQZZ%2fT2ZhWiKUS3pMudOw%3d%3d","2024-04-28"
"Kinetic Trading Corporation Limited","065759C","13 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2fH1HEkJk%2fNsXDefoMlFrGw%3d%3d","2024-04-28"
"Embassy Trading Corporation Limited","065763C","13 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=96DFQFnSJ8kTsROZ3UaU1A%3d%3d","2024-04-28"
"Embassy Development Corporation Limited","065764C","13 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=N2cDYpU44%2fF4Vz1zm5SM7A%3d%3d","2024-04-28"
"Consolidated Enterprise Corporation Limited","065768C","13 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ohwOv3CBLJwrJdtYGpjdNA%3d%3d","2024-04-28"
"Rochester Sales Corporation Limited","065769C","13 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bcpCJl7eAJc9HAOH9%2feT9Q%3d%3d","2024-04-28"
"Clarion Trading Corporation Limited","065783C","13 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=dPTsVyLvgj381J9sUH6i9A%3d%3d","2024-04-28"
"Cavendish Trading Corporation Limited","065784C","13 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=uCXphQa5eAC4qhS3bKqvGQ%3d%3d","2024-04-28"
"Denver Sales Corporation Limited","065785C","13 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=igEn5xLgzhFn%2fBQSd2FjeA%3d%3d","2024-04-28"
"Friona Corporate Investments Limited","065814C","15 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6h4WePBdUFw5ztivl%2bjCDg%3d%3d","2024-04-28"
"Pentara Sales Corporation Limited","065837C","16 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=RMUN7qu2EQvBURoAI8WTQA%3d%3d","2024-04-28"
"Americanwear Corporation Limited","065874C","17 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=1K3SVypix%2bAIIlrnO0tH%2bw%3d%3d","2024-04-28"
"Corporate Secretarial Services Limited","065889C","21 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=N8bAPaemEqsKwBpQiQoVHA%3d%3d","2024-04-28"
"E.C. Corporation Limited","065903C","22 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=a9fTDpeDHN0ynHjQgLURYg%3d%3d","2024-04-28"
"Drallam Corporation Limited","065912C","22 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=w5%2b3WyjBL81ppcioAUK3TQ%3d%3d","2024-04-28"
"Gas Resources Corporation Limited","065948C","23 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=RQFRPXIQdwt5aUNQGsSYsA%3d%3d","2024-04-28"
"Firststart Trading Corporation Limited","065964C","24 Dec 1993","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=mUy1NECFV6pIJ%2fPx6y4Eag%3d%3d","2024-04-28"
"MARSH CORPORATE SERVICES ISLE OF MAN LIMITED","065965C","24 Dec 1993","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Qvc%2f85%2bJaMUjJN%2ffRNpjjw%3d%3d","2024-04-28"
"Perkins Overseas Corp","020779V","4 Jan 1994","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=UJvJ1gKpafJtVmRQxByhoQ%3d%3d","2024-04-28"
"Empire Corporate Agents Limited","066023C","5 Jan 1994","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=o%2f048AZRI4kCGDBDuOGrbw%3d%3d","2024-04-28"
"The Software Corporation Limited","066080C","10 Jan 1994","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XRkLgMyurte9pDeEffoeuA%3d%3d","2024-04-28"
"The Loan & Mortgage Corporation Limited","066117C","11 Jan 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ofuRxvD9MDmeBxQQ4TeCgg%3d%3d","2024-04-28"
"MYRTLEDARE CORP.","003813F","12 Jan 1994","Live","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=yf591hYT0d5C7a1anLZM3w%3d%3d","2024-04-28"
"Sanders Development Corporation Limited","066158C","19 Jan 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kZPglms%2f1G1JtulOM1eIUw%3d%3d","2024-04-28"
"Overseas Corporation Limited","066185C","19 Jan 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=F8LclGYnmKQarjs1g4ha3Q%3d%3d","2024-04-28"
"Abacus Independent Corporation Limited","066318C","27 Jan 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=IOxb4bNEG%2fP9Xpi0YuWS3g%3d%3d","2024-04-28"
"Pasco Corporate Investments Limited","066384C","31 Jan 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=PhbkjnT5c6ElgnoHkMwjJw%3d%3d","2024-04-28"
"Pegasus Corporate Investments Limited","066388C","31 Jan 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=l4GXZTDOfVSYcruDU%2feb0A%3d%3d","2024-04-28"
"Pasco Trading Corporation Limited","066391C","31 Jan 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=js8CyjSIIFJoG9jq5c6Nmg%3d%3d","2024-04-28"
"Regal Trading Corporation Limited","066393C","31 Jan 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=3HVDeLph06J2jAj%2fQARCPg%3d%3d","2024-04-28"
"Atlantis Realty Corporation Limited","066394C","31 Jan 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=26NCzLhajgQ78lE2q5Up1Q%3d%3d","2024-04-28"
"Atlantis Sales Corporation Limited","066396C","31 Jan 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ayiJIbyKmfAJKu1TI6lYfw%3d%3d","2024-04-28"
"Premier Corporate Investments Limited","066404C","31 Jan 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=yVcK0xsepH3Wv1eT6rPS5Q%3d%3d","2024-04-28"
"Unistar Corporate Investments Limited","066407C","31 Jan 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=PPtIEpqco9C2brJPI2WEew%3d%3d","2024-04-28"
"Corporate Company Services","011591B","1 Feb 1994","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=zzUyGq5hY0BgLeqU5hPCrA%3d%3d","2024-04-28"
"Alvis Corporation","001626F","3 Feb 1994","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=9Ua9jZtfJePue1F7IkA5eA%3d%3d","2024-04-28"
"Pegasus Property Corporation Limited","066457C","3 Feb 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=THsF62Y7TqyKj7GCkFFktA%3d%3d","2024-04-28"
"Unicorn Sales Corporation Limited","066460C","3 Feb 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=wij%2fXjkyzfePuTaFzTDM4Q%3d%3d","2024-04-28"
"Unicorn Electronics Corporation Limited","066461C","3 Feb 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=bDvHmpl%2bE4ZX9SwtmihXmw%3d%3d","2024-04-28"
"Newley Development Corporation Limited","066510C","8 Feb 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2bDN%2f%2fBnLtwk1X2X9qWWUPA%3d%3d","2024-04-28"
"B.A.T. Capital Corporation","001628F","9 Feb 1994","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XX0Syd6dRNFDpm6pzgue%2fw%3d%3d","2024-04-28"
"Bosfor Shipping Corporation","001634F","10 Feb 1994","Dissolved","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ujvR5nZp2Z9xhRzAnmDVnQ%3d%3d","2024-04-28"
"Offshore Corporate Consultants Limited","066589C","11 Feb 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=rAX9hnSE3Ni4VbEiii%2f7VQ%3d%3d","2024-04-28"
"Agriculture Sales Corporation Limited","066595C","11 Feb 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=hYiQ7Bk%2fLXoppLvzjKHFgg%3d%3d","2024-04-28"
"HERALD OVERSEAS CORP","006226F","11 Feb 1994","Live","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2CC4U7xaRFMIUyV%2f3%2bwF3g%3d%3d","2024-04-28"
"Sunningdale Projects Corporation Limited","066651C","16 Feb 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=j2T0Xaody6O5QE%2bLipZuOw%3d%3d","2024-04-28"
"Hamross Corporation Limited","066691C","17 Feb 1994","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=v6jBqN2y9HisuoLcTH57SQ%3d%3d","2024-04-28"
