"Name","Number","Inc/Reg Date","Status","Registry Type","Name Status","URL","Index Date"
"U T I (Sales) Limited","029697C","9 Apr 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=83TUZqypoeCKILtNjLn8yA%3d%3d","2024-04-29"
"Ullswater Limited","029761C","11 Apr 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=rq%2fGKm%2f3hX1%2blslMS6drbA%3d%3d","2024-04-29"
"First United Securities Limited","029776C","17 Apr 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=HoUUmzZKicbxKaqXVrSzyA%3d%3d","2024-04-29"
"Unisport Limited","030333C","4 Jun 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=7Ac7kwf1q8dIpzf23yri9g%3d%3d","2024-04-29"
"Uniformed Services Limited","030336C","4 Jun 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=by8ZG60AYm3Me0%2bjHvK8Ng%3d%3d","2024-04-29"
"Unilease Limited","030556C","20 Jun 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=534kuBwgq66UpnvD7UJSYA%3d%3d","2024-04-29"
"U.T.D. Trading Group Limited","030708C","3 Jul 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=wlAs9zQbA%2fILkvglvR86Dw%3d%3d","2024-04-29"
"Universal Corporate Nominees Limited","030728C","4 Jul 1986","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=iT%2ff3gjleDDDpCLYuSxDBA%3d%3d","2024-04-29"
"Universal Business Services Limited","030837C","17 Jul 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=kDvy7p%2buV7g2f%2fC5ZtsIPQ%3d%3d","2024-04-29"
"Universal Sales Limited","030838C","17 Jul 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=i1gv5mX6D2WXpXHh%2b2TUig%3d%3d","2024-04-29"
"Universal Systems Limited","030839C","17 Jul 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=POqQSmOe1bU46DoC%2fIf6Xw%3d%3d","2024-04-29"
"EFG Export Und Finanzgesellschaft Limited","031480C","9 Sep 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=n%2fzO2JE94rpv4vEKkqJchg%3d%3d","2024-04-29"
"Underbrook Investments Limited","031537C","15 Sep 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2fJuSAS9dpmybKvl0bKl4hQ%3d%3d","2024-04-29"
"Universal Commodities Limited","031538C","15 Sep 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Oe%2f%2b%2f3maxM%2fLZWBAKHui%2fg%3d%3d","2024-04-29"
"Urlwin Investments Limited","031544C","16 Sep 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XgG0QknERkuQLPbZSiBeow%3d%3d","2024-04-29"
"Union Pacific Trading Company Limited","031561C","16 Sep 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=vxQkBiej0L%2b0R1fsVphT5A%3d%3d","2024-04-29"
"Uppermill Limited","031571C","16 Sep 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=LoNRVfYOn9EB%2b6U0VGPj7g%3d%3d","2024-04-29"
"Island Village (Unit Five) Limited","031679C","1 Oct 1986","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=KRJkoOwPRuoRWNYBMpv0hA%3d%3d","2024-04-29"
"Island Village (Unit Six) Limited","031680C","1 Oct 1986","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=FGql3ZeTots%2btbS%2biqvotg%3d%3d","2024-04-29"
"Island Village (Unit Seven) Limited","031681C","1 Oct 1986","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=5vNp1AvlYHvQBV3xQTm0AQ%3d%3d","2024-04-29"
"Island Village (Unit Eight) Limited","031682C","1 Oct 1986","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=FcXUi8VEW8dyN4ETIWMWXg%3d%3d","2024-04-29"
"Island Village (Unit Nine) Limited","031683C","1 Oct 1986","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=d6gp2%2fItRApDMBFZ0PmhwQ%3d%3d","2024-04-29"
"Island Village (Unit Ten) Limited","031684C","1 Oct 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=nV4gYBdGOiMHPLXffOPhxQ%3d%3d","2024-04-29"
"Island Village (Unit Eleven) Limited","031685C","1 Oct 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=piEko2lsOOqft00CfLTiug%3d%3d","2024-04-29"
"Island Village (Unit Twelve) Limited","031686C","1 Oct 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=BJDDlEFzgiJLAmF8LCMuYQ%3d%3d","2024-04-29"
"Uzes Limited","031718C","2 Oct 1986","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=EmbWDGavexG%2bTcv4Kv%2bmVQ%3d%3d","2024-04-29"
"Utelle Limited","031717C","2 Oct 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=GQIMq3u%2bVOQ78pkPPTuggw%3d%3d","2024-04-29"
"United Leasing (Isle of Man) Limited","031780C","8 Oct 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=IRBopBXvgT5GIcaz3ROlqQ%3d%3d","2024-04-29"
"Universal Productions Limited","031809C","13 Oct 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=X3F0529Es1j%2f1UxKNGcAwA%3d%3d","2024-04-29"
"Island Village Lanzarote (Unit One) Limited","031966C","24 Oct 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=1td9kL%2fB4yIr128awVDmSA%3d%3d","2024-04-29"
"Island Village Lanzarote (Unit Two) Limited","031967C","24 Oct 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=OOno1plPNJK68hCThyH%2fGA%3d%3d","2024-04-29"
"Island Village Lanzarote (Unit Three) Limited","031968C","24 Oct 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=mlkbfN62R10VU1Rw1xF3lA%3d%3d","2024-04-29"
"Island Village Lanzarote (Unit Four) Limited","031969C","24 Oct 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Livh2kUqwyvVS1J9zHyEeg%3d%3d","2024-04-29"
"UPBEAT INTERNATIONAL INC","005577F","30 Oct 1986","Ceased","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=RVuLkOB0YRQXIR9jv387gg%3d%3d","2024-04-29"
"United Medical Supplies Limited","032038C","31 Oct 1986","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=9NQV%2fOCPWLUCVR2hilOWqA%3d%3d","2024-04-29"
"Back-Up Services Limited","032056C","4 Nov 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=GzbhHc%2bKLqKKKg%2f2w0y5bw%3d%3d","2024-04-29"
"Ulverscroft Limited","032099C","7 Nov 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=QqRWV5lsH%2bUhO3j8sxdD1w%3d%3d","2024-04-29"
"Club Olympus (Unit One) Limited","032108C","7 Nov 1986","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=eHbVBYBP%2bwPTDhIfeVykmA%3d%3d","2024-04-29"
"Try (Nearly & New) Us","007250B","18 Nov 1986","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=1DW2uRPG4LvCT%2b%2feF4e3iQ%3d%3d","2024-04-29"
"Universal Sports Tours Limited","032268C","26 Nov 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=JIM5TB92Ra26qqqS9NC9HA%3d%3d","2024-04-29"
"Club Olympus (Unit Two) Limited","032368C","3 Dec 1986","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Bmye76L6G%2fP2f%2foy6fwVUw%3d%3d","2024-04-29"
"Club Olympus (Unit Three) Limited","032369C","3 Dec 1986","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=yd9TP2tLAVe5LOWtRrh0wA%3d%3d","2024-04-29"
"Club Olympus (Unit Four) Limited","032370C","3 Dec 1986","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=qhYITTQJpplyFkQFwc4vXA%3d%3d","2024-04-29"
"Ufford Limited","032550C","16 Dec 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=9BMQ6Voa6FJqasrnoBHSwg%3d%3d","2024-04-29"
"Universal Trade Finance Limited","032586C","18 Dec 1986","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=IvOEtv1LCdilbUpdL7QZ7Q%3d%3d","2024-04-29"
"Vagabonds (I.O.M.) Rugby Union Football Club Limited","032647C","24 Dec 1986","Live","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=3GxRbpudBT8vZU8JDfTmBQ%3d%3d","2024-04-29"
"Isle of Man Vagabonds Rugby Union Football Club Limited","032647C","24 Dec 1986","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=3GxRbpudBT8vZU8JDfTmBQ%3d%3d","2024-04-29"
"Ugland Diving Services Limited","032918C","2 Feb 1987","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=V21C5TYEoSw0V6BntWYqog%3d%3d","2024-04-29"
"Willis Villas (UK Sales) Limited","032922C","2 Feb 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=IvWGWSXEzMIdHLVe9oFAlg%3d%3d","2024-04-29"
"U.T.S. Limited","032929C","2 Feb 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=P0lTL%2bhVLPMC8u%2fFVnaIDA%3d%3d","2024-04-29"
"United Trade Overseas Limited","033084C","13 Feb 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=52CrsjXGxNuH0oZxze07zA%3d%3d","2024-04-29"
"Universal Advisory Services Limited","033408C","19 Mar 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=wrsTP09xY5ECL8uGBCTASQ%3d%3d","2024-04-29"
"Uptown Property Limited","033573C","26 Mar 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=EfbzNRw0YMxFKAwDS4E7iw%3d%3d","2024-04-29"
"Universal Publishing Services Limited","033579C","26 Mar 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=ct4z3cnHCk1gNu%2bggHE77Q%3d%3d","2024-04-29"
"Universal Share & Scrip Limited","033798C","3 Apr 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=932olyGgQmNiEGmLzcKV6w%3d%3d","2024-04-29"
"Unipress","007399B","7 Apr 1987","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=aWd%2bi9GeReaJy8bLPj%2bZpA%3d%3d","2024-04-29"
"Lithographic Universal INC. Limited","034326C","29 May 1987","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=fqzOJV9yA8AgdXjdW5OxWw%3d%3d","2024-04-29"
"Unisource Limited","034348C","3 Jun 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ako0k9UjRWnNnXo6zvFYsw%3d%3d","2024-04-29"
"Transglobe Underwriting Management (I.O.M.) Limited","034349C","3 Jun 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=6tqYGsArmOBaAgw%2fNxIUNw%3d%3d","2024-04-29"
"Upwey Limited","034385C","9 Jun 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=83i6fPSYOOMTdpSr9p71ZQ%3d%3d","2024-04-29"
"Uzel Limited","034499C","17 Jun 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=h1DppQzs5HxR8hxtxGC13Q%3d%3d","2024-04-29"
"United Chartering Limited","034631C","30 Jun 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=eGGbw8aCUELRO5ee2JJsbQ%3d%3d","2024-04-29"
"I M C Universal Portfolio Fund Limited","034752C","8 Jul 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=lqzwkgIa%2blILfCRZrpcbLQ%3d%3d","2024-04-29"
"Universal Merchants Limited","034756C","8 Jul 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=he%2bsjS6u9VyouGaUNL3TuQ%3d%3d","2024-04-29"
"OFF-SHORE UTILITY MANAGEMENT LIMITED","034911C","21 Jul 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=c6ZRBR7yd0tuL91i5zxcpg%3d%3d","2024-04-29"
"Uxbridge Investments Limited","034997C","27 Jul 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=NWc0oyL1xQ7crJ8JgmwtUA%3d%3d","2024-04-29"
"Unicorn Developments Limited","035146C","3 Aug 1987","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=180iIWBKhMadqdd6LrHMqA%3d%3d","2024-04-29"
"Ubique Consultancy Services Limited","035137C","3 Aug 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=%2b40amepwA%2fzOn1%2bKK%2b5H4w%3d%3d","2024-04-29"
"Uranus Investments Limited","035153C","3 Aug 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=k2ZvFAfa2alei%2fRrpdB1UA%3d%3d","2024-04-29"
"United Corporate Services Limited","035245C","11 Aug 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=iU89paRZ2%2bxENBbtHHaYxw%3d%3d","2024-04-29"
"KILKEE INVESTMENTS UNLIMITED","014606V","20 Aug 1987","Live","2006 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=h%2bdnks2KIf4tTRc3Dyadfw%3d%3d","2024-04-29"
"Universal Foods Limited","035517C","3 Sep 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=2eCjffjcxC2Tdbn3TxjIjQ%3d%3d","2024-04-29"
"Unitech Enterprises Limited","035527C","4 Sep 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Hw%2bbt1F8BEi9dwY%2ffHoZ0Q%3d%3d","2024-04-29"
"Unicomm Investments Limited","035528C","4 Sep 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=K09XxN4fsGVFyOvG4uC8UQ%3d%3d","2024-04-29"
"Val-U-Books","007604B","14 Sep 1987","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=fUvOm24zBleRlU%2fHL36pfw%3d%3d","2024-04-29"
"Scott House Universal Fund Limited","035723C","18 Sep 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=cyg5%2bVhbW%2f6nN1b%2f0s6j8g%3d%3d","2024-04-29"
"Club Olympus (Unit Five) Limited","035767C","21 Sep 1987","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=x0E8UvzAYEj6JPsltfNrlA%3d%3d","2024-04-29"
"Island Village (Unit Thirteen) Limited","035857C","28 Sep 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=xvR2Hh9HA%2fRKE2pAVNAGYw%3d%3d","2024-04-29"
"Bottoms Up","007634B","30 Sep 1987","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=m7cP2BtLVOUBVU4h877vQw%3d%3d","2024-04-29"
"Unimeta N.V. Limited","035910C","5 Oct 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=iqBkiPFjWwlnuEOgHpSV%2bA%3d%3d","2024-04-29"
"S.O.S. Upholstery (I.O.M)","007659B","7 Oct 1987","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=PvyH6WtxZtcxZAliAazj0w%3d%3d","2024-04-29"
"United Developments Limited","036060C","16 Oct 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Nc50YNCU6PEcnthps%2f8ygw%3d%3d","2024-04-29"
"Ulm Investments Limited","036062C","16 Oct 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=IF0YOCpEWlDf69C5Er6FSA%3d%3d","2024-04-29"
"H Upchurch & Co (Isle of Man) Limited","036063C","16 Oct 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=HfKsAXuXb6huTOJmZ5tECQ%3d%3d","2024-04-29"
"United Management Services Limited","036173C","21 Oct 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Wi8yZpXH4rCAm%2bBM%2beNENw%3d%3d","2024-04-29"
"Union Circlip Export Limited","036246C","28 Oct 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=zKusn5%2bbR9oVvkXEeRKl6g%3d%3d","2024-04-29"
"Uriah Woodhead (Isle of Man) Limited","036286C","29 Oct 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Mt18QCcu0uvM7PGERgJ4GA%3d%3d","2024-04-29"
"Malperthuus Resources Unlimited Limited","036291C","29 Oct 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=f95Yg%2b4YhGhMn1shIteiNA%3d%3d","2024-04-29"
"United Consultants Limited","036349C","4 Nov 1987","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=nvLrHt4vbD0mDueCivReXw%3d%3d","2024-04-29"
"Universal Supply Limited","036418C","11 Nov 1987","Dissolved","1931 Act Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=fJtJq%2b6SFGKLV2z8xy2bjw%3d%3d","2024-04-29"
"Universal Import Export Limited","036417C","11 Nov 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=cD5clFrjAhx9FxSkUjfpdg%3d%3d","2024-04-29"
"United Steel Technology Limited","036489C","17 Nov 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Sdd%2baUn9VjKNK9OfuW%2bXsQ%3d%3d","2024-04-29"
"United Advisory Services Limited","036603C","30 Nov 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=nx3SZ676Ogr1PwyVRGf%2fxA%3d%3d","2024-04-29"
"Ute Limited","036725C","8 Dec 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=r9WLI0mIfeipkWD8gaxGKg%3d%3d","2024-04-29"
"Island Village Lanzarote (Unit Five) Limited","036775C","11 Dec 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=3mkdRAWKVAhtBjjQf7bW%2bA%3d%3d","2024-04-29"
"First Union Limited","036914C","23 Dec 1987","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=1KmJyZXg044wskG8p9RX%2bA%3d%3d","2024-04-29"
"Udell Limited","037098C","8 Jan 1988","Live","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=UQ0c647Hge8uDXBYndM22A%3d%3d","2024-04-29"
"DAL Universal Limited","037057C","11 Jan 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=m0%2fYLmRcl2owP9o6YxTfHA%3d%3d","2024-04-29"
"HYDER CONSULTING (UK)LIMITED","000809F","22 Jan 1988","Live","Foreign Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Uh8%2b6NqDCJp%2bBP1zfcVUhg%3d%3d","2024-04-29"
"ARCADIS CONSULTING (UK) LIMITED","000809F","22 Jan 1988","Live","Foreign Company","Previous","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Uh8%2b6NqDCJp%2bBP1zfcVUhg%3d%3d","2024-04-29"
"ARCADIS CONSULTING (UK) LIMITED","000809F","22 Jan 1988","Live","Foreign Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Uh8%2b6NqDCJp%2bBP1zfcVUhg%3d%3d","2024-04-29"
"Universal Property Development Limited","037340C","2 Feb 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=aTTvyEeAdH48Yr5kY5VwQQ%3d%3d","2024-04-29"
"Aile-Ushtey Limited","037663C","2 Mar 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=0GRUOrdIrGFIbmfu6vdgEQ%3d%3d","2024-04-29"
"Usk Investments Limited","037703C","3 Mar 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=iuKPUaUYgzgBATEaCOQh3w%3d%3d","2024-04-29"
"Union Resources Limited","037941C","22 Mar 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=QdHVxFg1DlGj6BQG6XOOWA%3d%3d","2024-04-29"
"Unitronic Limited","037942C","23 Mar 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=F0njCkeAygmdFJObJgLxRA%3d%3d","2024-04-29"
"Union Properties Limited","038009C","23 Mar 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=WKP54QFNE795LkEULtzuXA%3d%3d","2024-04-29"
"Union Trading Limited","038010C","23 Mar 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=fkr9Z7weS2ivm%2fHysyTM7A%3d%3d","2024-04-29"
"Uncle Ben's Limited","038077C","31 Mar 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Ue%2fdNmZNB%2b7SIUQTnptWGA%3d%3d","2024-04-29"
"Learjet U.K. Sales Limited","038156C","7 Apr 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=JYi4D03Y7QQAS27pCnHFbg%3d%3d","2024-04-29"
"Al Muhanna (U.K.) Limited","038229C","8 Apr 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=0bzu6KIIZAHDH9grh84C3A%3d%3d","2024-04-29"
"Utah Limited","038270C","11 Apr 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=DmYWkzTMzzEvOQzQTd73og%3d%3d","2024-04-29"
"Technique Unisex Hair Salon","007411B","15 Apr 1988","Ceased","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=d1ZQiAu8KeU6%2bRCmSubGag%3d%3d","2024-04-29"
"Hedgehogs Unlimited","007938B","1 May 1988","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=mqUBL1ieQ30L%2bCvtQfAApg%3d%3d","2024-04-29"
"Old Gold of the United Kingdom Limited","038640C","4 May 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=XkOCbMDxJH75XmWh4%2fWX%2bw%3d%3d","2024-04-29"
"U.P.S. Limited","038689C","5 May 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=JGwO5sU8RevQ01OGMhVzcg%3d%3d","2024-04-29"
"Unicorn Fireproofing (I.O.M.) Limited","038721C","6 May 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=8qbwb2pYFmzV3T8z5nolag%3d%3d","2024-04-29"
"United & General Construction","007951B","12 May 1988","Dissolved","Business Name","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=VSyQarsgY%2bvTyENfqAHAcg%3d%3d","2024-04-29"
"Unicorn Marketing Company Limited","038860C","19 May 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=v%2fzqPXlBFYEyoQK9xgnFSw%3d%3d","2024-04-29"
"Scottish Agricultural Utilities Limited","038877C","19 May 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=W4rlF42kKl2dXDHJOCWu1Q%3d%3d","2024-04-29"
"Transmar (UK) Limited","038966C","23 May 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=Fqa4mksTIB69N9kA8cUBzQ%3d%3d","2024-04-29"
"Universal Consolidated Investments Limited","039022C","27 May 1988","Dissolved","1931 Act Company","Current","https://services.gov.im/ded/services/companiesregistry/viewcompany.iom?Id=KNOyo7E77%2fVV7%2bBDPBMqqw%3d%3d","2024-04-29"
