"osm_id","osm_type","osm_url","lat","lon","addr:postcode","source:addr:postcode"
"60582720","way","https://osm.org/way/60582720","","","IM9 1ED",""
"60611786","way","https://osm.org/way/60611786","","","IM9 1EL",""
"60611787","way","https://osm.org/way/60611787","","","IM9 1EL",""
"60611789","way","https://osm.org/way/60611789","","","IM9 1EL",""
"60611790","way","https://osm.org/way/60611790","","","IM9 1EL",""
"60611792","way","https://osm.org/way/60611792","","","IM9 1EL",""
"60611793","way","https://osm.org/way/60611793","","","IM9 1EL",""
"60611795","way","https://osm.org/way/60611795","","","IM9 1EL",""
"60611796","way","https://osm.org/way/60611796","","","IM9 1EL",""
"60611799","way","https://osm.org/way/60611799","","","IM9 1EL",""
"60611801","way","https://osm.org/way/60611801","","","IM9 1EL",""
"60675010","way","https://osm.org/way/60675010","","","IM1 2AS",""
"60675022","way","https://osm.org/way/60675022","","","IM1 2LY",""
"60681543","way","https://osm.org/way/60681543","","","IM7 3BD",""
"60681556","way","https://osm.org/way/60681556","","","IM7 3BJ",""
"60694794","way","https://osm.org/way/60694794","","","IM9 5RB",""
"60705575","way","https://osm.org/way/60705575","","","IM2 1AL",""
"60705584","way","https://osm.org/way/60705584","","","IM2 1AL",""
"60705585","way","https://osm.org/way/60705585","","","IM2 1AL",""
"60705605","way","https://osm.org/way/60705605","","","IM2 1AB",""
"60705650","way","https://osm.org/way/60705650","","","IM1 5ED",""
"60757131","way","https://osm.org/way/60757131","","","IM9 1LD",""
"60777008","way","https://osm.org/way/60777008","","","IM9 1BB",""
"60777009","way","https://osm.org/way/60777009","","","IM9 1BB",""
"60777010","way","https://osm.org/way/60777010","","","IM9 1BB",""
"60777011","way","https://osm.org/way/60777011","","","IM9 1BB",""
"60777012","way","https://osm.org/way/60777012","","","IM9 1BB",""
"60777013","way","https://osm.org/way/60777013","","","IM9 1BB",""
"60777014","way","https://osm.org/way/60777014","","","IM9 1BB",""
"60777015","way","https://osm.org/way/60777015","","","IM9 1BB",""
"60777016","way","https://osm.org/way/60777016","","","IM9 1BB",""
"60777017","way","https://osm.org/way/60777017","","","IM9 1BB",""
"60777018","way","https://osm.org/way/60777018","","","IM9 1BB",""
"60777019","way","https://osm.org/way/60777019","","","IM9 1BB",""
"60777020","way","https://osm.org/way/60777020","","","IM9 1BB",""
"60848580","way","https://osm.org/way/60848580","","","IM9 1BD",""
"60848581","way","https://osm.org/way/60848581","","","IM9 1BD",""
"60848582","way","https://osm.org/way/60848582","","","IM9 1BD",""
"60848587","way","https://osm.org/way/60848587","","","IM9 1BD",""
"60848588","way","https://osm.org/way/60848588","","","IM9 1BD",""
"60848592","way","https://osm.org/way/60848592","","","IM9 1BD",""
"60848593","way","https://osm.org/way/60848593","","","IM9 1BD",""
"60848606","way","https://osm.org/way/60848606","","","IM9 1BD",""
"60848613","way","https://osm.org/way/60848613","","","IM9 1BD",""
"60848617","way","https://osm.org/way/60848617","","","IM9 1BD",""
"60848620","way","https://osm.org/way/60848620","","","IM9 1BD",""
"60848624","way","https://osm.org/way/60848624","","","IM9 1BD",""
"60848625","way","https://osm.org/way/60848625","","","IM9 1BD",""
"60848626","way","https://osm.org/way/60848626","","","IM9 1BD",""
"60863081","way","https://osm.org/way/60863081","","","IM9 6LN",""
"60928923","way","https://osm.org/way/60928923","","","IM1 2AS",""
"60930657","way","https://osm.org/way/60930657","","","IM9 1LE",""
"61009476","way","https://osm.org/way/61009476","","","IM9 5DA",""
"61240313","way","https://osm.org/way/61240313","","","IM9 1DQ",""
"61561689","way","https://osm.org/way/61561689","","","IM1 3DX",""
"61561694","way","https://osm.org/way/61561694","","","IM1 3DT",""
"61561703","way","https://osm.org/way/61561703","","","IM1 4AQ",""
"61561709","way","https://osm.org/way/61561709","","","IM1 3DE",""
"61561712","way","https://osm.org/way/61561712","","","IM1 1RL",""
"61561713","way","https://osm.org/way/61561713","","","IM1 1BQ",""
"61562464","way","https://osm.org/way/61562464","","","IM1 4BE",""
"61580810","way","https://osm.org/way/61580810","","","IM1 1LD",""
"61580811","way","https://osm.org/way/61580811","","","IM1 1EQ",""
"61580816","way","https://osm.org/way/61580816","","","IM1 3PW",""
"61580821","way","https://osm.org/way/61580821","","","IM1 1EQ",""
"61596119","way","https://osm.org/way/61596119","","","IM1 4NT",""
"61597680","way","https://osm.org/way/61597680","","","IM4 4QE",""
"61597682","way","https://osm.org/way/61597682","","","IM4 4QJ",""
"61597684","way","https://osm.org/way/61597684","","","IM4 4QJ",""
"61597696","way","https://osm.org/way/61597696","","","IM4 4TQ",""
"61673157","way","https://osm.org/way/61673157","","","IM9 5EJ",""
"61673161","way","https://osm.org/way/61673161","","","IM9 5DS",""
"62091772","way","https://osm.org/way/62091772","","","IM1 2EF",""
"62092195","way","https://osm.org/way/62092195","","","IM1 2SD",""
"62118205","way","https://osm.org/way/62118205","","","IM1 2BS",""
"62226361","way","https://osm.org/way/62226361","","","IM1 2HQ",""
"62226362","way","https://osm.org/way/62226362","","","IM1 2HQ",""
"62226365","way","https://osm.org/way/62226365","","","IM1 2NB",""
"62226368","way","https://osm.org/way/62226368","","","IM1 2HQ","Isle of Man Government Planning Applications"
"62226369","way","https://osm.org/way/62226369","","","IM1 2HQ",""
"62226370","way","https://osm.org/way/62226370","","","IM1 2HQ",""
"62226372","way","https://osm.org/way/62226372","","","IM1 2HF",""
"62226373","way","https://osm.org/way/62226373","","","IM1 2PH",""
"62241454","way","https://osm.org/way/62241454","","","IM2 5RB",""
"62241456","way","https://osm.org/way/62241456","","","IM1 3PQ",""
"62241459","way","https://osm.org/way/62241459","","","IM1 3AL",""
"62241468","way","https://osm.org/way/62241468","","","IM2 5RA",""
"62241469","way","https://osm.org/way/62241469","","","IM1 3AL",""
"62241471","way","https://osm.org/way/62241471","","","IM2 3BR",""
"62241472","way","https://osm.org/way/62241472","","","IM1 3LP",""
"62390312","way","https://osm.org/way/62390312","","","IM9 5LZ","Isle of Man Government Land Registry Land Transactions"
"62393621","way","https://osm.org/way/62393621","","","IM5 3BS","Isle of Man Government Planning Applications"
"62754923","way","https://osm.org/way/62754923","","","IM5 1RD",""
"64880025","way","https://osm.org/way/64880025","","","IM9 1EB",""
"64880031","way","https://osm.org/way/64880031","","","IM9 1EB",""
"64880032","way","https://osm.org/way/64880032","","","IM9 1EB",""
"64980920","way","https://osm.org/way/64980920","","","IM9 1EA",""
"64980921","way","https://osm.org/way/64980921","","","IM9 1EB",""
"64980922","way","https://osm.org/way/64980922","","","IM9 1EB",""
"64980923","way","https://osm.org/way/64980923","","","IM9 1EB",""
"64980924","way","https://osm.org/way/64980924","","","IM9 1EA",""
"64980925","way","https://osm.org/way/64980925","","","IM9 1EA",""
"64980926","way","https://osm.org/way/64980926","","","IM9 1EA",""
"64980927","way","https://osm.org/way/64980927","","","IM9 1EA",""
"64980933","way","https://osm.org/way/64980933","","","IM9 1EA",""
"64980934","way","https://osm.org/way/64980934","","","IM9 1EA",""
"64980935","way","https://osm.org/way/64980935","","","IM9 1EB",""
"64980941","way","https://osm.org/way/64980941","","","IM9 1EB",""
"64980944","way","https://osm.org/way/64980944","","","IM9 1EB",""
"64980945","way","https://osm.org/way/64980945","","","IM9 1EB",""
"64980946","way","https://osm.org/way/64980946","","","IM9 1EB",""
"64980950","way","https://osm.org/way/64980950","","","IM9 1EB",""
"64980951","way","https://osm.org/way/64980951","","","IM9 1EB",""
"64980952","way","https://osm.org/way/64980952","","","IM9 1EB",""
"64980953","way","https://osm.org/way/64980953","","","IM9 1EB",""
"64980955","way","https://osm.org/way/64980955","","","IM9 1EA",""
"64980957","way","https://osm.org/way/64980957","","","IM9 1EA",""
"64980958","way","https://osm.org/way/64980958","","","IM9 1EA",""
"64980959","way","https://osm.org/way/64980959","","","IM9 1EA",""
"64980961","way","https://osm.org/way/64980961","","","IM9 1EA",""
"64980962","way","https://osm.org/way/64980962","","","IM9 1EA",""
"64980963","way","https://osm.org/way/64980963","","","IM9 1EB",""
"66343961","way","https://osm.org/way/66343961","","","IM9 1LH",""
"67496463","way","https://osm.org/way/67496463","","","IM1 2EX",""
"67761902","way","https://osm.org/way/67761902","","","IM9 2DR",""
"67761906","way","https://osm.org/way/67761906","","","IM9 2DQ",""
"67761910","way","https://osm.org/way/67761910","","","IM9 2DD",""
"68245523","way","https://osm.org/way/68245523","","","IM5 1HH",""
"68245524","way","https://osm.org/way/68245524","","","IM5 1HP",""
"68832219","way","https://osm.org/way/68832219","","","IM9 4EB",""
"71521258","way","https://osm.org/way/71521258","","","IM4 7AR",""
"72439752","way","https://osm.org/way/72439752","","","IM4 7AU",""
"72439755","way","https://osm.org/way/72439755","","","IM4 7BA",""
"72439760","way","https://osm.org/way/72439760","","","IM4 7DU",""
"77415322","way","https://osm.org/way/77415322","","","IM1 5BY",""
"77818790","way","https://osm.org/way/77818790","","","IM2 4NL",""
"77818835","way","https://osm.org/way/77818835","","","IM2 4NL",""
"77963983","way","https://osm.org/way/77963983","","","IM3 4PB",""
"77963984","way","https://osm.org/way/77963984","","","IM3 3LA",""
"77964050","way","https://osm.org/way/77964050","","","IM2 6RD",""
"77964053","way","https://osm.org/way/77964053","","","IM2 6RB",""
"78029263","way","https://osm.org/way/78029263","","","IM3 4LT",""
"78029284","way","https://osm.org/way/78029284","","","IM3 4PA",""
"78029290","way","https://osm.org/way/78029290","","","IM3 4PD",""
"78036147","way","https://osm.org/way/78036147","","","IM4 4LH",""
"78036194","way","https://osm.org/way/78036194","","","IM4 4LH",""
"78036202","way","https://osm.org/way/78036202","","","IM4 4HL",""
"78189895","way","https://osm.org/way/78189895","","","IM4 3LW",""
"78191251","way","https://osm.org/way/78191251","","","IM4 3NA",""
"78507971","way","https://osm.org/way/78507971","","","IM2 2ST",""
"79122768","way","https://osm.org/way/79122768","","","IM9 3DA","Isle of Man Government Planning Applications"
"79122772","way","https://osm.org/way/79122772","","","IM9 2EQ",""
"79136913","way","https://osm.org/way/79136913","","","IM2 1QH",""
"79141575","way","https://osm.org/way/79141575","","","IM1 1BB",""
"79141576","way","https://osm.org/way/79141576","","","IM1 3PW",""
"79141580","way","https://osm.org/way/79141580","","","IM1 1AG",""
"79141583","way","https://osm.org/way/79141583","","","IM1 1AE","Isle of Man Government Land Registry Land Transactions"
"79141590","way","https://osm.org/way/79141590","","","IM1 1AD",""
"79141591","way","https://osm.org/way/79141591","","","IM1 1AQ",""
"79141596","way","https://osm.org/way/79141596","","","IM1 1EB",""
"79141598","way","https://osm.org/way/79141598","","","IM1 1JA",""
"79141601","way","https://osm.org/way/79141601","","","IM1 1ET",""
"79141602","way","https://osm.org/way/79141602","","","IM1 1QS",""
"79141605","way","https://osm.org/way/79141605","","","IM1 1ER","Isle of Man Government Planning Applications"
"79141608","way","https://osm.org/way/79141608","","","IM1 1LB",""
"79141609","way","https://osm.org/way/79141609","","","IM1 1LB",""
"79141614","way","https://osm.org/way/79141614","","","IM1 1JB",""
"79141617","way","https://osm.org/way/79141617","","","IM1 1LB",""
"79141622","way","https://osm.org/way/79141622","","","IM1 1JB",""
"79141625","way","https://osm.org/way/79141625","","","IM1 1QH",""
"79141632","way","https://osm.org/way/79141632","","","IM1 2AG",""
"79141634","way","https://osm.org/way/79141634","","","IM1 1JB",""
"79141637","way","https://osm.org/way/79141637","","","IM1 1JB",""
"79141651","way","https://osm.org/way/79141651","","","IM1 4LQ",""
"79143093","way","https://osm.org/way/79143093","","","IM1 4LB",""
"79143096","way","https://osm.org/way/79143096","","","IM1 4LB",""
"79143098","way","https://osm.org/way/79143098","","","IM1 1LH",""
"79143110","way","https://osm.org/way/79143110","","","IM1 1EL",""
"79143113","way","https://osm.org/way/79143113","","","IM1 1EW",""
"79143118","way","https://osm.org/way/79143118","","","IM99 1AD",""
"79143400","way","https://osm.org/way/79143400","","","IM1 1LD","Isle of Man Government Land Registry Land Transactions"
"79143401","way","https://osm.org/way/79143401","","","IM1 1LD","Isle of Man Government Land Registry Land Transactions"
"79143402","way","https://osm.org/way/79143402","","","IM1 1LD","Isle of Man Government Land Registry Land Transactions"
"79143403","way","https://osm.org/way/79143403","","","IM1 1LD","Isle of Man Government Land Registry Land Transactions"
"79143412","way","https://osm.org/way/79143412","","","IM1 1JA",""
"79143415","way","https://osm.org/way/79143415","","","IM1 1JA",""
"79144537","way","https://osm.org/way/79144537","","","IM4 4QB",""
"79144602","way","https://osm.org/way/79144602","","","IM4 4QD",""
"79144623","way","https://osm.org/way/79144623","","","IM4 4QB",""
"79144633","way","https://osm.org/way/79144633","","","IM4 4QB",""
"79144669","way","https://osm.org/way/79144669","","","IM4 4QE",""
"79144679","way","https://osm.org/way/79144679","","","IM4 4QE",""
"79191032","way","https://osm.org/way/79191032","","","IM2 6PQ",""
"79212621","way","https://osm.org/way/79212621","","","IM2 7EA",""
"79212629","way","https://osm.org/way/79212629","","","IM2 7PA",""
"79240219","way","https://osm.org/way/79240219","","","IM4 4AR",""
"79372973","way","https://osm.org/way/79372973","","","IM1 5EH",""
"79372980","way","https://osm.org/way/79372980","","","IM1 5ED",""
"79372992","way","https://osm.org/way/79372992","","","IM1 5EQ",""
"79396808","way","https://osm.org/way/79396808","","","IM9 6HH",""
"79398090","way","https://osm.org/way/79398090","","","IM9 6AQ",""
"79398094","way","https://osm.org/way/79398094","","","IM9 6AQ",""
"79398099","way","https://osm.org/way/79398099","","","IM9 6AG","Isle of Man Government Land Registry Land Transactions"
"79398103","way","https://osm.org/way/79398103","","","IM9 6AQ",""
"79398105","way","https://osm.org/way/79398105","","","IM9 6AQ",""
"80509025","way","https://osm.org/way/80509025","","","IM3 1DZ",""
"80981736","way","https://osm.org/way/80981736","","","IM1 2BY",""
"80984687","way","https://osm.org/way/80984687","","","IM1 2LE",""
"80984768","way","https://osm.org/way/80984768","","","IM1 2LE",""
"80984864","way","https://osm.org/way/80984864","","","IM1 2LE",""
"80989823","way","https://osm.org/way/80989823","","","IM1 2LX",""
"81446764","way","https://osm.org/way/81446764","","","IM1 2ES",""
"81446772","way","https://osm.org/way/81446772","","","IM1 2LY",""
"82466836","way","https://osm.org/way/82466836","","","IM1 4LX",""
"82466841","way","https://osm.org/way/82466841","","","IM1 4NN","Isle of Man Government Planning Applications"
"82466849","way","https://osm.org/way/82466849","","","IM1 4NN","Isle of Man Government Planning Applications"
"82466857","way","https://osm.org/way/82466857","","","IM1 5EP",""
"82466858","way","https://osm.org/way/82466858","","","IM1 4RE",""
"82563973","way","https://osm.org/way/82563973","","","IM2 4HQ","Isle of Man Government Land Registry Land Transactions"
"82564029","way","https://osm.org/way/82564029","","","IM2 3HT",""
"82568077","way","https://osm.org/way/82568077","","","IM2 5EE",""
"82569385","way","https://osm.org/way/82569385","","","IM2 5PA",""
"82614373","way","https://osm.org/way/82614373","","","IM1 3AQ",""
"82614380","way","https://osm.org/way/82614380","","","IM1 2QD","Isle of Man Government Land Registry Land Transactions"
"82614384","way","https://osm.org/way/82614384","","","IM1 2QD","Isle of Man Government Land Registry Land Transactions"
"82614387","way","https://osm.org/way/82614387","","","IM1 2QD","Isle of Man Government Land Registry Land Transactions"
"82614390","way","https://osm.org/way/82614390","","","IM1 3AG",""
"82614397","way","https://osm.org/way/82614397","","","IM1 3AD",""
"82614404","way","https://osm.org/way/82614404","","","IM1 2QA",""
"82614408","way","https://osm.org/way/82614408","","","IM1 2QD","Isle of Man Government Land Registry Land Transactions"
"82614409","way","https://osm.org/way/82614409","","","IM1 2QD","Isle of Man Government Land Registry Land Transactions"
"82614415","way","https://osm.org/way/82614415","","","IM1 3DG","Isle of Man Government Planning Applications"
"82614416","way","https://osm.org/way/82614416","","","IM1 3DF",""
"82628751","way","https://osm.org/way/82628751","","","IM4 3EU",""
"82651994","way","https://osm.org/way/82651994","","","IM9 1HX",""
"82652006","way","https://osm.org/way/82652006","","","IM9 1HS",""
"82652016","way","https://osm.org/way/82652016","","","IM9 1HY",""
"82652019","way","https://osm.org/way/82652019","","","IM9 1HY",""
"82659045","way","https://osm.org/way/82659045","","","IM1 4NH","Isle of Man Government Planning Applications"
"82659048","way","https://osm.org/way/82659048","","","IM1 4NH",""
"82659050","way","https://osm.org/way/82659050","","","IM1 4NH",""
"82659064","way","https://osm.org/way/82659064","","","IM1 4NJ","Isle of Man Government Planning Applications"
"82659068","way","https://osm.org/way/82659068","","","IM1 4NL","Isle of Man Government Planning Applications"
"82674223","way","https://osm.org/way/82674223","","","IM1 1BF",""
"82674240","way","https://osm.org/way/82674240","","","IM1 1BF",""
"82674250","way","https://osm.org/way/82674250","","","IM1 3DE",""
"82674254","way","https://osm.org/way/82674254","","","IM1 3DE",""
"82674255","way","https://osm.org/way/82674255","","","IM1 3DE",""
"82674263","way","https://osm.org/way/82674263","","","IM1 1BD",""
"82674265","way","https://osm.org/way/82674265","","","IM1 1BD",""
"82674271","way","https://osm.org/way/82674271","","","IM1 1BD",""
"82674286","way","https://osm.org/way/82674286","","","IM1 1BD",""
"82674310","way","https://osm.org/way/82674310","","","IM1 1BD",""
"82674370","way","https://osm.org/way/82674370","","","IM1 4AQ",""
"82674373","way","https://osm.org/way/82674373","","","IM1 4AQ",""
"82691376","way","https://osm.org/way/82691376","","","IM9 1LG",""
"82726598","way","https://osm.org/way/82726598","","","IM1 2PA",""
"83351176","way","https://osm.org/way/83351176","","","IM6 1AJ",""
"83369964","way","https://osm.org/way/83369964","","","IM1 3JX",""
"87988780","way","https://osm.org/way/87988780","","","IM9 5PZ",""
"91347821","way","https://osm.org/way/91347821","","","IM9 1HQ",""
"91347826","way","https://osm.org/way/91347826","","","IM9 1BG","Isle of Man Government Land Registry Land Transactions"
"91347827","way","https://osm.org/way/91347827","","","IM9 1HH",""
"91347830","way","https://osm.org/way/91347830","","","IM9 1JL",""
"91347834","way","https://osm.org/way/91347834","","","IM9 1NG",""
"91347835","way","https://osm.org/way/91347835","","","IM9 1HQ",""
"91347841","way","https://osm.org/way/91347841","","","IM9 1BE","Isle of Man Government Land Registry Land Transactions"
"91347842","way","https://osm.org/way/91347842","","","IM9 1HH",""
"91347844","way","https://osm.org/way/91347844","","","IM9 1HQ",""
"91347847","way","https://osm.org/way/91347847","","","IM9 1NF",""
"91347849","way","https://osm.org/way/91347849","","","IM9 1JL",""
"91347850","way","https://osm.org/way/91347850","","","IM9 1BQ","Isle of Man Government Land Registry Land Transactions"
"91347851","way","https://osm.org/way/91347851","","","IM9 1HH",""
"91347858","way","https://osm.org/way/91347858","","","IM9 1HQ",""
"91347864","way","https://osm.org/way/91347864","","","IM9 1HH",""
"91347867","way","https://osm.org/way/91347867","","","IM9 1JL",""
"91347870","way","https://osm.org/way/91347870","","","IM9 1NG",""
"91347871","way","https://osm.org/way/91347871","","","IM9 1HQ",""
"91347877","way","https://osm.org/way/91347877","","","IM9 1HH",""
"91347880","way","https://osm.org/way/91347880","","","IM9 1JL",""
"91347884","way","https://osm.org/way/91347884","","","IM9 1HL",""
"91347885","way","https://osm.org/way/91347885","","","IM9 1NG",""
"91347895","way","https://osm.org/way/91347895","","","IM9 1HQ",""
"91347899","way","https://osm.org/way/91347899","","","IM9 1HL",""
"91347901","way","https://osm.org/way/91347901","","","IM9 1HH",""
"91347904","way","https://osm.org/way/91347904","","","IM9 1HH",""
"91347907","way","https://osm.org/way/91347907","","","IM9 1HL",""
"91347910","way","https://osm.org/way/91347910","","","IM9 1NG",""
"91347912","way","https://osm.org/way/91347912","","","IM9 1HQ",""
"91347917","way","https://osm.org/way/91347917","","","IM9 1JL",""
"91347919","way","https://osm.org/way/91347919","","","IM9 1JL",""
"91347923","way","https://osm.org/way/91347923","","","IM9 1HQ",""
"91347926","way","https://osm.org/way/91347926","","","IM9 1NG",""
"91347927","way","https://osm.org/way/91347927","","","IM9 1HH",""
"91347935","way","https://osm.org/way/91347935","","","IM9 1HH",""
"91347942","way","https://osm.org/way/91347942","","","IM9 1HQ",""
"91347943","way","https://osm.org/way/91347943","","","IM9 1NG",""
"91347944","way","https://osm.org/way/91347944","","","IM9 1HH",""
"91347946","way","https://osm.org/way/91347946","","","IM9 1AX",""
"91347949","way","https://osm.org/way/91347949","","","IM9 1HF",""
"91347953","way","https://osm.org/way/91347953","","","IM9 1HL",""
"91347954","way","https://osm.org/way/91347954","","","IM9 1HQ",""
"91347957","way","https://osm.org/way/91347957","","","IM9 1HL",""
"91347958","way","https://osm.org/way/91347958","","","IM9 1HH",""
"91347961","way","https://osm.org/way/91347961","","","IM9 1HH",""
"91347964","way","https://osm.org/way/91347964","","","IM9 1HF",""
"91347969","way","https://osm.org/way/91347969","","","IM9 1HQ",""
"91347974","way","https://osm.org/way/91347974","","","IM9 1BJ","Isle of Man Government Land Registry Land Transactions"
"91347976","way","https://osm.org/way/91347976","","","IM9 1HH",""
"91347977","way","https://osm.org/way/91347977","","","IM9 1AX",""
"91347979","way","https://osm.org/way/91347979","","","IM9 1JL",""
"91347983","way","https://osm.org/way/91347983","","","IM9 1NG",""
"91347984","way","https://osm.org/way/91347984","","","IM9 1HQ",""
"91347997","way","https://osm.org/way/91347997","","","IM9 1HH",""
"91347999","way","https://osm.org/way/91347999","","","IM9 1JL",""
"91348004","way","https://osm.org/way/91348004","","","IM9 1HQ",""
"91348005","way","https://osm.org/way/91348005","","","IM9 1NG",""
"91348010","way","https://osm.org/way/91348010","","","IM9 1HL",""
"91348016","way","https://osm.org/way/91348016","","","IM9 1HQ",""
"91348018","way","https://osm.org/way/91348018","","","IM9 1HL",""
"91348019","way","https://osm.org/way/91348019","","","IM9 1HH",""
"91348021","way","https://osm.org/way/91348021","","","IM9 1HH",""
"91348024","way","https://osm.org/way/91348024","","","IM9 1HF",""
"91348028","way","https://osm.org/way/91348028","","","IM9 1HQ",""
"91348036","way","https://osm.org/way/91348036","","","IM9 1HH",""
"91348039","way","https://osm.org/way/91348039","","","IM9 1HL",""
"91348042","way","https://osm.org/way/91348042","","","IM9 1NG",""
"91348044","way","https://osm.org/way/91348044","","","IM9 1HQ",""
"91348050","way","https://osm.org/way/91348050","","","IM9 1HH",""
"91348052","way","https://osm.org/way/91348052","","","IM9 1HQ",""
"91348056","way","https://osm.org/way/91348056","","","IM9 1HQ",""
"91348057","way","https://osm.org/way/91348057","","","IM9 1HH",""
"91348059","way","https://osm.org/way/91348059","","","IM9 1HH",""
"91348063","way","https://osm.org/way/91348063","","","IM9 1HF",""
"91348067","way","https://osm.org/way/91348067","","","IM9 1HQ",""
"91348071","way","https://osm.org/way/91348071","","","IM9 1HG",""
"91348072","way","https://osm.org/way/91348072","","","IM9 1JL",""
"91348078","way","https://osm.org/way/91348078","","","IM9 1HF",""
"92112419","way","https://osm.org/way/92112419","","","IM4 3HL",""
"97313615","way","https://osm.org/way/97313615","","","IM3 1LB",""
"99323327","way","https://osm.org/way/99323327","","","IM8 1JL",""
"99350139","way","https://osm.org/way/99350139","","","IM8 2LL",""
"99527521","way","https://osm.org/way/99527521","","","IM9 1AS","Isle of Man Government Land Registry Land Transactions"
"99527528","way","https://osm.org/way/99527528","","","IM9 1AP","Isle of Man Government Land Registry Land Transactions"
"99527533","way","https://osm.org/way/99527533","","","IM9 1AS","Isle of Man Government Land Registry Land Transactions"
"99527540","way","https://osm.org/way/99527540","","","IM9 1AP","Isle of Man Government Land Registry Land Transactions"
"99527556","way","https://osm.org/way/99527556","","","IM9 1AS","Isle of Man Government Land Registry Land Transactions"
"99527571","way","https://osm.org/way/99527571","","","IM9 1AP","Isle of Man Government Land Registry Land Transactions"
"99527575","way","https://osm.org/way/99527575","","","IM9 1AP","Isle of Man Government Land Registry Land Transactions"
"99527582","way","https://osm.org/way/99527582","","","IM9 1AR","Isle of Man Government Land Registry Land Transactions"
"99527609","way","https://osm.org/way/99527609","","","IM9 1AS","Isle of Man Government Land Registry Land Transactions"
"99582499","way","https://osm.org/way/99582499","","","IM7 4BP","Isle of Man Government Land Registry Land Transactions"
"99608826","way","https://osm.org/way/99608826","","","IM9 1LW",""
"99861920","way","https://osm.org/way/99861920","","","IM9 1RB",""
"100018176","way","https://osm.org/way/100018176","","","IM9 1LG",""
"100054341","way","https://osm.org/way/100054341","","","IM9 1LH",""
"100438915","way","https://osm.org/way/100438915","","","IM9 1NX",""
"100438918","way","https://osm.org/way/100438918","","","IM9 1NX",""
"100438928","way","https://osm.org/way/100438928","","","IM9 1NX",""
"100438934","way","https://osm.org/way/100438934","","","IM9 1NX",""
"100438940","way","https://osm.org/way/100438940","","","IM9 1LN",""
"100438942","way","https://osm.org/way/100438942","","","IM9 1NX",""
"100438948","way","https://osm.org/way/100438948","","","IM9 1NX",""
"100438949","way","https://osm.org/way/100438949","","","IM9 1NX",""
"100442359","way","https://osm.org/way/100442359","","","IM9 1LW",""
"100442374","way","https://osm.org/way/100442374","","","IM9 1LW",""
"100443837","way","https://osm.org/way/100443837","","","IM9 1LF","Isle of Man Government Planning Applications"
"100443838","way","https://osm.org/way/100443838","","","IM9 1LF","Isle of Man Government Planning Applications"
"100443848","way","https://osm.org/way/100443848","","","IM9 1LF",""
"100464698","way","https://osm.org/way/100464698","","","IM9 1PA",""
"100464701","way","https://osm.org/way/100464701","","","IM9 1PZ",""
"100464703","way","https://osm.org/way/100464703","","","IM9 1PB",""
"100464714","way","https://osm.org/way/100464714","","","IM9 1PB",""
"100464720","way","https://osm.org/way/100464720","","","IM9 1PA",""
"100464722","way","https://osm.org/way/100464722","","","IM9 1PA",""
"100464745","way","https://osm.org/way/100464745","","","IM9 1PB",""
"100464749","way","https://osm.org/way/100464749","","","IM9 1PB",""
"100464750","way","https://osm.org/way/100464750","","","IM9 1NS",""
"100464763","way","https://osm.org/way/100464763","","","IM9 1PB",""
"100464766","way","https://osm.org/way/100464766","","","IM9 1PA",""
"100464768","way","https://osm.org/way/100464768","","","IM9 1PB",""
"100464782","way","https://osm.org/way/100464782","","","IM9 1PZ",""
"100464785","way","https://osm.org/way/100464785","","","IM9 1PB",""
"100464788","way","https://osm.org/way/100464788","","","IM9 1PZ",""
"100464790","way","https://osm.org/way/100464790","","","IM9 1NX",""
"100464791","way","https://osm.org/way/100464791","","","IM9 1PB",""
"100464798","way","https://osm.org/way/100464798","","","IM9 1LF",""
"100464801","way","https://osm.org/way/100464801","","","IM9 1NX",""
"100464805","way","https://osm.org/way/100464805","","","IM9 1PA",""
"100464809","way","https://osm.org/way/100464809","","","IM9 1PA",""
"100464813","way","https://osm.org/way/100464813","","","IM9 1PB",""
"100464832","way","https://osm.org/way/100464832","","","IM9 1PZ",""
"100464840","way","https://osm.org/way/100464840","","","IM9 1PZ",""
"100464848","way","https://osm.org/way/100464848","","","IM9 1PZ",""
"100464862","way","https://osm.org/way/100464862","","","IM9 1NX",""
"100464866","way","https://osm.org/way/100464866","","","IM9 1PZ",""
"100464871","way","https://osm.org/way/100464871","","","IM9 1PA",""
"100464879","way","https://osm.org/way/100464879","","","IM9 1PB",""
"100464887","way","https://osm.org/way/100464887","","","IM9 1PZ",""
"100464901","way","https://osm.org/way/100464901","","","IM9 1PZ",""
"100464910","way","https://osm.org/way/100464910","","","IM9 1LA","Isle of Man Government Planning Applications"
"100464923","way","https://osm.org/way/100464923","","","IM9 1PB",""
"100464931","way","https://osm.org/way/100464931","","","IM9 1PZ",""
"100464934","way","https://osm.org/way/100464934","","","IM9 1PA",""
"100464936","way","https://osm.org/way/100464936","","","IM9 1PA",""
"100464938","way","https://osm.org/way/100464938","","","IM9 1PA",""
"100464945","way","https://osm.org/way/100464945","","","IM9 1PZ",""
"100464954","way","https://osm.org/way/100464954","","","IM9 1PA",""
"100464986","way","https://osm.org/way/100464986","","","IM9 1NX",""
"100540247","way","https://osm.org/way/100540247","","","IM9 1TB",""
"100540248","way","https://osm.org/way/100540248","","","IM9 1NS",""
"100540249","way","https://osm.org/way/100540249","","","IM9 1NW",""
