"osm_id","osm_type","osm_url","lat","lon","name","name:en","name:gv","ref","highway"
"25987489","way","https://osm.org/way/25987489","","","Ballatessan Meadow","","","","residential"
"25987607","way","https://osm.org/way/25987607","","","Ballatessan Meadow","","","","residential"
"165801849","way","https://osm.org/way/165801849","","","Ballatessan Meadow","","","","residential"
"25986522","way","https://osm.org/way/25986522","","","Ballaugh Glen Road","Ballaugh Glen Road","","","unclassified"
"25987397","way","https://osm.org/way/25987397","","","Ballaugh Main Road","Ballaugh Main Road","","A3","trunk"
"25987835","way","https://osm.org/way/25987835","","","Ballaugh Main Road","Ballaugh Main Road","","A3","trunk"
"25987961","way","https://osm.org/way/25987961","","","Ballaugh Main Road","Ballaugh Main Road","","A3","trunk"
"157868404","way","https://osm.org/way/157868404","","","Ballaugh Main Road","Ballaugh Main Road","","A3","trunk"
"165791835","way","https://osm.org/way/165791835","","","Ballaugh Main Road","Ballaugh Main Road","","A3","trunk"
"412956690","way","https://osm.org/way/412956690","","","Ballaugh Main Road","Ballaugh Main Road","","A3","trunk"
"412956691","way","https://osm.org/way/412956691","","","Ballaugh Main Road","Ballaugh Main Road","","A3","trunk"
"1177973822","way","https://osm.org/way/1177973822","","","Ballaugh Main Road","Ballaugh Main Road","","A3","trunk"
"1197711980","way","https://osm.org/way/1197711980","","","Ballaugh Main Road","Ballaugh Main Road","","A3","trunk"
"1197716925","way","https://osm.org/way/1197716925","","","Ballaugh Main Road","Ballaugh Main Road","","A3","trunk"
"25986330","way","https://osm.org/way/25986330","","","Ballaughton Close","","","","residential"
"165560609","way","https://osm.org/way/165560609","","","Ballaughton Close","","","","residential"
"25989397","way","https://osm.org/way/25989397","","","Ballaughton Lane","","","","residential"
"164408441","way","https://osm.org/way/164408441","","","Ballaughton Manor Hill","","","","residential"
"369383394","way","https://osm.org/way/369383394","","","Ballaughton Manor Hill","","","","residential"
"25986740","way","https://osm.org/way/25986740","","","Ballaughton Meadow","Ballaughton Meadow","Lheeannee Ballaughton","","residential"
"220149945","way","https://osm.org/way/220149945","","","Ballaughton Meadow","Ballaughton Meadow","Lheeannee Ballaughton","","residential"
"165803405","way","https://osm.org/way/165803405","","","Ballavagher Road","","","","unclassified"
"25986854","way","https://osm.org/way/25986854","","","Ballavale Road","","","B25","secondary"
"25987746","way","https://osm.org/way/25987746","","","Ballavale Road","","","B26","secondary"
"162747169","way","https://osm.org/way/162747169","","","Ballavale Road","","","B26","secondary"
"25987389","way","https://osm.org/way/25987389","","","Ballavar Road","","","","unclassified"
"25989584","way","https://osm.org/way/25989584","","","Ballavarran Road","Ballavarran Road","","B5","secondary"
"25986582","way","https://osm.org/way/25986582","","","Ballavartyn Road","Ballavartyn Road","","","unclassified"
"25987370","way","https://osm.org/way/25987370","","","Ballavartyn Road","Ballavartyn Road","","","unclassified"
"25986394","way","https://osm.org/way/25986394","","","Ballavitchel Road","","","","unclassified"
"25989212","way","https://osm.org/way/25989212","","","Ballavitchel Road","","","","unclassified"
"464737330","way","https://osm.org/way/464737330","","","Ballayockey Lane","","","","service"
"25987534","way","https://osm.org/way/25987534","","","Balleigh Court","","","","residential"
"25988531","way","https://osm.org/way/25988531","","","Balleigh Court","","","","residential"
"25987517","way","https://osm.org/way/25987517","","","Balleigh Mews","","","","residential"
"25988648","way","https://osm.org/way/25988648","","","Balleigh Mews","","","","residential"
"25986804","way","https://osm.org/way/25986804","","","Balleigh Park","","","","residential"
"25987398","way","https://osm.org/way/25987398","","","Balleigh Park","","","","residential"
"25987716","way","https://osm.org/way/25987716","","","Balleigh Park","","","","residential"
"25988569","way","https://osm.org/way/25988569","","","Balleigh Park","","","","residential"
"25989534","way","https://osm.org/way/25989534","","","Balleigh Park","","","","residential"
"113048303","way","https://osm.org/way/113048303","","","Balleira Road","Balleira Road","Bayr ny Balleira","","unclassified"
"165792238","way","https://osm.org/way/165792238","","","Balleira Road","Balleira Road","Bayr ny Balleira","","unclassified"
"165792242","way","https://osm.org/way/165792242","","","Balleira Road","Balleira Road","Bayr ny Balleira","","unclassified"
"165792243","way","https://osm.org/way/165792243","","","Balleira Road","Balleira Road","Bayr ny Balleira","","unclassified"
"165792245","way","https://osm.org/way/165792245","","","Balleira Road","Balleira Road","Bayr ny Balleira","","unclassified"
"25985943","way","https://osm.org/way/25985943","","","Ballellis","","Ballellis","","residential"
"25987771","way","https://osm.org/way/25987771","","","Ballellis","","Ballellis","","residential"
"25985946","way","https://osm.org/way/25985946","","","Balllaquark","","","","residential"
"25985989","way","https://osm.org/way/25985989","","","Balllaquark","","","","residential"
"25986356","way","https://osm.org/way/25986356","","","Balllaquark","","","","residential"
"25986400","way","https://osm.org/way/25986400","","","Balllaquark","","","","residential"
"25986686","way","https://osm.org/way/25986686","","","Balllaquark","","","","residential"
"25987995","way","https://osm.org/way/25987995","","","Balllaquark","","","","residential"
"25988122","way","https://osm.org/way/25988122","","","Balllaquark","","","","residential"
"25988330","way","https://osm.org/way/25988330","","","Balllaquark","","","","residential"
"25988751","way","https://osm.org/way/25988751","","","Balllaquark","","","","residential"
"25989621","way","https://osm.org/way/25989621","","","Balllaquark","","","","residential"
"165339420","way","https://osm.org/way/165339420","","","Balllaquark","","","","residential"
"165560610","way","https://osm.org/way/165560610","","","Balllaquark","","","","residential"
"25986504","way","https://osm.org/way/25986504","","","Ballure Grove","","","","unclassified"
"25988638","way","https://osm.org/way/25988638","","","Ballure Grove","","","","residential"
"25989400","way","https://osm.org/way/25989400","","","Ballure Grove","","","","unclassified"
"25987778","way","https://osm.org/way/25987778","","","Ballure Promenade","","","","unclassified"
"103151797","way","https://osm.org/way/103151797","","","Ballure Road","","","A2","trunk"
"1003186561","way","https://osm.org/way/1003186561","","","Ballure Walk","","","","path"
"25988456","way","https://osm.org/way/25988456","","","Balthane Road","","","B53","secondary"
"159406923","way","https://osm.org/way/159406923","","","Balthane Road","","","B53","secondary"
"68664156","way","https://osm.org/way/68664156","","","Balthane Square","","","","footway"
"68664157","way","https://osm.org/way/68664157","","","Balthane Square","","","","footway"
"40699390","way","https://osm.org/way/40699390","","","Baltic Road","","","D14","unclassified"
"25989317","way","https://osm.org/way/25989317","","","Baltic Road","","","","unclassified"
"25986593","way","https://osm.org/way/25986593","","","Bank Hill","","","A33","primary"
"1163927903","way","https://osm.org/way/1163927903","","","Bank Hill","","","","footway"
"1163927904","way","https://osm.org/way/1163927904","","","Bank Hill","","","","footway"
"26957864","way","https://osm.org/way/26957864","","","Bank Street","Bank Street","Straid Ny Brooie","","unclassified"
"1041447580","way","https://osm.org/way/1041447580","","","Bank Street","Bank Street","Straid Ny Brooie","","unclassified"
"1041447581","way","https://osm.org/way/1041447581","","","Bank Street","Bank Street","Straid Ny Brooie","","unclassified"
"25989094","way","https://osm.org/way/25989094","","","Bank's Circus","","","A33","primary"
"290889815","way","https://osm.org/way/290889815","","","Bank's Circus","Bank's Circus","","B79","unclassified"
"436955005","way","https://osm.org/way/436955005","","","Bank's Circus","Bank's Circus","","B79","unclassified"
"25986778","way","https://osm.org/way/25986778","","","Banks Howe","","","","residential"
"25988069","way","https://osm.org/way/25988069","","","Banks Howe","","","","unclassified"
"25989022","way","https://osm.org/way/25989022","","","Banks Howe","","","","unclassified"
"1181721926","way","https://osm.org/way/1181721926","","","Banks Howe","","","","unclassified"
"1181721927","way","https://osm.org/way/1181721927","","","Banks Howe","","","","unclassified"
"25987183","way","https://osm.org/way/25987183","","","Barley Field Road","","","","unclassified"
"25987026","way","https://osm.org/way/25987026","","","Barna Beg","","","","residential"
"25988016","way","https://osm.org/way/25988016","","","Barna Beg","","","","residential"
"67656794","way","https://osm.org/way/67656794","","","Barnell Lane","","","","track"
"25988801","way","https://osm.org/way/25988801","","","Barrack Lane","","","","footway"
"25987939","way","https://osm.org/way/25987939","","","Barrack Street","Barrack Street","Straid y Varrick","B77","secondary"
"1185526337","way","https://osm.org/way/1185526337","","","Barrack Street","","","","footway"
"1185526338","way","https://osm.org/way/1185526338","","","Barrack Street","","","","footway"
"25986087","way","https://osm.org/way/25986087","","","Barracks Road","","","B46","secondary"
"25988972","way","https://osm.org/way/25988972","","","Barracks Road","","","B46","secondary"
"749001050","way","https://osm.org/way/749001050","","","Barracks Road","","","","unclassified"
"25988394","way","https://osm.org/way/25988394","","","Barroose Road","","","","unclassified"
"25986221","way","https://osm.org/way/25986221","","","Barrule Drive","","","","residential"
"25987269","way","https://osm.org/way/25987269","","","Barrule Drive","","","","residential"
"543295264","way","https://osm.org/way/543295264","","","Barrule Drive","","","","service"
"1026689484","way","https://osm.org/way/1026689484","","","Barrule Drive","","","","unclassified"
"1034862010","way","https://osm.org/way/1034862010","","","Barrule Drive","","","","service"
"1034862011","way","https://osm.org/way/1034862011","","","Barrule Drive","","","","service"
"1034862012","way","https://osm.org/way/1034862012","","","Barrule Drive","","","","service"
"25987251","way","https://osm.org/way/25987251","","","Barrule Park","","","","residential"
"25987445","way","https://osm.org/way/25987445","","","Barrule Park","","","","residential"
"101782270","way","https://osm.org/way/101782270","","","Barrule Park","","","","residential"
"151617082","way","https://osm.org/way/151617082","","","Barrule Park","","","","residential"
"151617084","way","https://osm.org/way/151617084","","","Barrule Park","","","","residential"
"25987427","way","https://osm.org/way/25987427","","","Barrule Road","","","","residential"
"25988196","way","https://osm.org/way/25988196","","","Barrule Road","","","","residential"
"25989088","way","https://osm.org/way/25989088","","","Barrule Road","","","","residential"
"165129846","way","https://osm.org/way/165129846","","","Barrule Road","","","","residential"
"165129847","way","https://osm.org/way/165129847","","","Barrule Road","","","","residential"
"267303628","way","https://osm.org/way/267303628","","","Barrule Road","","","","residential"
"25987770","way","https://osm.org/way/25987770","","","Bath Place","Bath Place","Kerrin Oonlee","A8","primary"
"186421938","way","https://osm.org/way/186421938","","","Bath Place","Bath Place","Kerrin Oonlee","A8","primary"
"186421939","way","https://osm.org/way/186421939","","","Bath Place","Bath Place","Kerrin Oonlee","A8","primary"
"1093022862","way","https://osm.org/way/1093022862","","","Bath Place","Bath Place","Kerrin Oonlee","A8","primary"
"1163953352","way","https://osm.org/way/1163953352","","","Bath Place","","","","footway"
"1167119763","way","https://osm.org/way/1167119763","","","Bath Place","","","","footway"
"1167119765","way","https://osm.org/way/1167119765","","","Bath Place","","","","footway"
"1196555127","way","https://osm.org/way/1196555127","","","Bath Place","","","","footway"
"25986809","way","https://osm.org/way/25986809","","","Bathurst Street","","","","residential"
"38743603","way","https://osm.org/way/38743603","","","Battery Pier","","","A41","primary"
"38743606","way","https://osm.org/way/38743606","","","Battery Pier","","","A41","primary"
"43685393","way","https://osm.org/way/43685393","","","Battery Pier","","","","unclassified"
"186157055","way","https://osm.org/way/186157055","","","Battery Pier","","","","service"
"25986343","way","https://osm.org/way/25986343","","","Battery Road","","","","residential"
"25987279","way","https://osm.org/way/25987279","","","Bay View","","","","residential"
"158617621","way","https://osm.org/way/158617621","","","Bay View Road","Bay View Road","Reayrt y Vaie","B18","secondary"
"1195111126","way","https://osm.org/way/1195111126","","","Bay View Road","Bay View Road","Reayrt y Vaie","B18","secondary"
"1195111127","way","https://osm.org/way/1195111127","","","Bay View Road","Bay View Road","Reayrt y Vaie","B18","secondary"
"1195111128","way","https://osm.org/way/1195111128","","","Bay View Road","Bay View Road","Reayrt y Vaie","B18","secondary"
"1195111132","way","https://osm.org/way/1195111132","","","Bay View Road","Bay View Road","Reayrt y Vaie","B18","secondary"
"25987342","way","https://osm.org/way/25987342","","","Bay View Road","Bay View Road","Reayrt ny Baie","B59","secondary"
"37806270","way","https://osm.org/way/37806270","","","Bay View Road","Bay View Road","Reayrt ny Baie","B59","secondary"
"25987213","way","https://osm.org/way/25987213","","","Bay View Road","","","","unclassified"
"1163398720","way","https://osm.org/way/1163398720","","","Bay View Road","","","","footway"
"1163398722","way","https://osm.org/way/1163398722","","","Bay View Road","","","","footway"
"1163398724","way","https://osm.org/way/1163398724","","","Bay View Road","","","","footway"
"1163398726","way","https://osm.org/way/1163398726","","","Bay View Road","","","","footway"
"1191833776","way","https://osm.org/way/1191833776","","","Bay View Road","","","","footway"
"1191833778","way","https://osm.org/way/1191833778","","","Bay View Road","","","","footway"
"1191833780","way","https://osm.org/way/1191833780","","","Bay View Road","","","","footway"
"1191833782","way","https://osm.org/way/1191833782","","","Bay View Road","","","","footway"
"1191833784","way","https://osm.org/way/1191833784","","","Bay View Road","","","","footway"
"1191833786","way","https://osm.org/way/1191833786","","","Bay View Road","","","","footway"
"1191833790","way","https://osm.org/way/1191833790","","","Bay View Road","","","","footway"
"1191833792","way","https://osm.org/way/1191833792","","","Bay View Road","","","","footway"
"1191833794","way","https://osm.org/way/1191833794","","","Bay View Road","","","","footway"
"1191833796","way","https://osm.org/way/1191833796","","","Bay View Road","","","","footway"
"1191833798","way","https://osm.org/way/1191833798","","","Bay View Road","","","","footway"
"1191833800","way","https://osm.org/way/1191833800","","","Bay View Road","","","","footway"
"1191833801","way","https://osm.org/way/1191833801","","","Bay View Road","","","","footway"
"1191833803","way","https://osm.org/way/1191833803","","","Bay View Road","","","","footway"
"1191833805","way","https://osm.org/way/1191833805","","","Bay View Road","","","","footway"
"1191833807","way","https://osm.org/way/1191833807","","","Bay View Road","","","","footway"
"1191865409","way","https://osm.org/way/1191865409","","","Bay View Road","","","","footway"
"1191865414","way","https://osm.org/way/1191865414","","","Bay View Road","","","","footway"
"25986654","way","https://osm.org/way/25986654","","","Baymount Road","","","","residential"
"25988598","way","https://osm.org/way/25988598","","","Bayr Balleyleigh","Ballaleigh Road","Bayr Balleyleigh","B10","secondary"
"25988474","way","https://osm.org/way/25988474","","","Bayr Cam","","Bayr Cam","","residential"
"163036518","way","https://osm.org/way/163036518","","","Bayr Cam","","Bayr Cam","","residential"
"25987463","way","https://osm.org/way/25987463","","","Bayr Grianagh","","Bayr Grianagh","","residential"
"158924005","way","https://osm.org/way/158924005","","","Bayr Grianagh","","Bayr Grianagh","","residential"
"1205496605","way","https://osm.org/way/1205496605","","","Bayr Grianagh","","","","footway"
"1205496606","way","https://osm.org/way/1205496606","","","Bayr Grianagh","","","","footway"
"25987101","way","https://osm.org/way/25987101","","","Bayr Rheynn Doo","","Bayr Rheynn Doo","","unclassified"
"25988600","way","https://osm.org/way/25988600","","","Bayr Yude Noo","St Jude's Road","Bayr Yude Noo","A17","primary"
"1192725133","way","https://osm.org/way/1192725133","","","Bayr Yude Noo","","","","footway"
"25987631","way","https://osm.org/way/25987631","","","Bayr ny Killane","Road of Brushwood","Bayr ny Killane","","unclassified"
"157865878","way","https://osm.org/way/157865878","","","Bayr ny Killane","Road of Brushwood","Bayr ny Killane","","unclassified"
"157865879","way","https://osm.org/way/157865879","","","Bayr ny Killane","Road of Brushwood","Bayr ny Killane","","unclassified"
"145304204","way","https://osm.org/way/145304204","","","Bayr y Wyllin","","Bayr y Wyllin","","service"
"25989090","way","https://osm.org/way/25989090","","","Bayraur Road","","","B30","secondary"
"25989597","way","https://osm.org/way/25989597","","","Beach Road","Beach Road","Eaad Ny Traie","A31","trunk"
"167271686","way","https://osm.org/way/167271686","","","Beach Road","Beach Road","Eaad Ny Traie","A31","trunk"
"1191594995","way","https://osm.org/way/1191594995","","","Beach Road","Beach Road","Eaad Ny Traie","A31","trunk"
"1191594996","way","https://osm.org/way/1191594996","","","Beach Road","Beach Road","Eaad Ny Traie","A31","trunk"
"1191594999","way","https://osm.org/way/1191594999","","","Beach Road","Beach Road","Eaad Ny Traie","A31","trunk"
"25986999","way","https://osm.org/way/25986999","","","Beach Road","","","","residential"
"1163394956","way","https://osm.org/way/1163394956","","","Beach Road","","","","footway"
"1163394957","way","https://osm.org/way/1163394957","","","Beach Road","","","","footway"
"1163396400","way","https://osm.org/way/1163396400","","","Beach Road","","","","footway"
"1163398708","way","https://osm.org/way/1163398708","","","Beach Road","","","","footway"
"1163993865","way","https://osm.org/way/1163993865","","","Beach Road","","","","residential"
"1192368109","way","https://osm.org/way/1192368109","","","Beach Road","","","","footway"
"25989704","way","https://osm.org/way/25989704","","","Beach Street","","","","residential"
"25989063","way","https://osm.org/way/25989063","","","Beachfield Farm Lane","Beachfield Farm Lane","","","residential"
"163443114","way","https://osm.org/way/163443114","","","Beacon Croft Lane","","","","unclassified"
"1013324827","way","https://osm.org/way/1013324827","","","Beary Close","","","","residential"
"1160923358","way","https://osm.org/way/1160923358","","","Beary Close","","","","residential"
"102553122","way","https://osm.org/way/102553122","","","Beaumont Road","","","","unclassified"
"25986167","way","https://osm.org/way/25986167","","","Beech Avenue","","","","residential"
"25987556","way","https://osm.org/way/25987556","","","Beech Avenue","","","","residential"
"25988048","way","https://osm.org/way/25988048","","","Beech Avenue","","","","residential"
"25988981","way","https://osm.org/way/25988981","","","Beech Avenue","","","","residential"
"25988506","way","https://osm.org/way/25988506","","","Beech Grove","Beech Grove","","","residential"
"25987236","way","https://osm.org/way/25987236","","","Beechwood Rise","","","","residential"
"25987477","way","https://osm.org/way/25987477","","","Beechwood Rise","","","","residential"
"25986733","way","https://osm.org/way/25986733","","","Beeton's Lane","","","","unclassified"
"25988499","way","https://osm.org/way/25988499","","","Begoade Road","Begoade Road","Bayr Bygoad","B20","secondary"
"25986329","way","https://osm.org/way/25986329","","","Belgravia","","","","residential"
"25988103","way","https://osm.org/way/25988103","","","Belgravia","","","","residential"
"25986063","way","https://osm.org/way/25986063","","","Belgravia Road","","","","unclassified"
"25986806","way","https://osm.org/way/25986806","","","Belle Vue Park","","","","residential"
"25988544","way","https://osm.org/way/25988544","","","Belle Vue Park","","","","residential"
"25989057","way","https://osm.org/way/25989057","","","Belle Vue Park","","","","residential"
"168817243","way","https://osm.org/way/168817243","","","Belle Vue Park","","","","residential"
"25988027","way","https://osm.org/way/25988027","","","Belmont Hill","","","","residential"
"25988949","way","https://osm.org/way/25988949","","","Belmont Hill","","","","residential"
"25989254","way","https://osm.org/way/25989254","","","Belmont Hill","","","","residential"
"163463275","way","https://osm.org/way/163463275","","","Belmont Hill","","","","residential"
"1163655518","way","https://osm.org/way/1163655518","","","Belmont Lane","","","","service"
"25989034","way","https://osm.org/way/25989034","","","Belmont Road","","","","residential"
"25987127","way","https://osm.org/way/25987127","","","Bemahague Avenue","","","","residential"
"1145242320","way","https://osm.org/way/1145242320","","","Bemahague Avenue","","","","residential"
"25985972","way","https://osm.org/way/25985972","","","Bemahague Road","","","A18","trunk"
"160422259","way","https://osm.org/way/160422259","","","Bemahague Road","","","A18","trunk"
"163040575","way","https://osm.org/way/163040575","","","Bemahague Road","","","A18","trunk"
"183100046","way","https://osm.org/way/183100046","","","Bemahague Road","","","A18","trunk"
"1196822907","way","https://osm.org/way/1196822907","","","Bemahague Road","","","A18","trunk"
"1196891237","way","https://osm.org/way/1196891237","","","Bemahague Road","","","A18","trunk"
"25986553","way","https://osm.org/way/25986553","","","Bemahague Road","","","","footway"
"136360222","way","https://osm.org/way/136360222","","","Bemahague Road","","","","footway"
"1196822890","way","https://osm.org/way/1196822890","","","Bemahague Road","","","","footway"
"1196822903","way","https://osm.org/way/1196822903","","","Bemahague Road","","","","footway"
"1196822904","way","https://osm.org/way/1196822904","","","Bemahague Road","","","","footway"
"1196891236","way","https://osm.org/way/1196891236","","","Bemahague Road","","","","footway"
"25987318","way","https://osm.org/way/25987318","","","Berkeley Street","","","","unclassified"
"25986156","way","https://osm.org/way/25986156","","","Bernahara Road","Bernahara Road","Bayr ny Hayrey","B14","secondary"
"25989010","way","https://osm.org/way/25989010","","","Bernahara Road","Bernahara Road","Bayr ny Hayrey","B14","secondary"
"892002129","way","https://osm.org/way/892002129","","","Bernahara Road","Bernahara Road","Bayr ny Hayrey","B14","secondary"
"892002130","way","https://osm.org/way/892002130","","","Bernahara Road","Bernahara Road","Bayr ny Hayrey","B14","secondary"
"892002131","way","https://osm.org/way/892002131","","","Bernahara Road","Bernahara Road","Bayr ny Hayrey","B14","secondary"
"892002132","way","https://osm.org/way/892002132","","","Bernahara Road","Bernahara Road","Bayr ny Hayrey","B14","secondary"
"999939839","way","https://osm.org/way/999939839","","","Bernahara Road","Bernahara Road","Bayr ny Hayrey","B14","secondary"
"999939840","way","https://osm.org/way/999939840","","","Bernahara Road","Bernahara Road","Bayr ny Hayrey","B14","secondary"
"25986530","way","https://osm.org/way/25986530","","","Berry Woods Avenue","","","","residential"
"25986864","way","https://osm.org/way/25986864","","","Berry Woods Avenue","","","","residential"
"25987414","way","https://osm.org/way/25987414","","","Berry Woods Avenue","","","","residential"
"25988368","way","https://osm.org/way/25988368","","","Berry Woods Avenue","","","","residential"
"25989154","way","https://osm.org/way/25989154","","","Berry Woods Avenue","","","","residential"
"25989316","way","https://osm.org/way/25989316","","","Berry Woods Avenue","","","","residential"
"25985983","way","https://osm.org/way/25985983","","","Berry Woods Grove","","","","residential"
"25987560","way","https://osm.org/way/25987560","","","Berry Woods Grove","","","","residential"
"25987973","way","https://osm.org/way/25987973","","","Bibaloe Beg Road","","","D34","unclassified"
"25989503","way","https://osm.org/way/25989503","","","Billown Mansion","","","","residential"
"25988349","way","https://osm.org/way/25988349","","","Birch Drive","","","","residential"
"25989197","way","https://osm.org/way/25989197","","","Birch Drive","","Imman Beih","","residential"
"25986296","way","https://osm.org/way/25986296","","","Birch Hill Avenue","","","","residential"
"25987245","way","https://osm.org/way/25987245","","","Birch Hill Avenue","","","","residential"
"25987802","way","https://osm.org/way/25987802","","","Birch Hill Avenue","","","","residential"
"25988574","way","https://osm.org/way/25988574","","","Birch Hill Avenue","","","","residential"
"160422025","way","https://osm.org/way/160422025","","","Birch Hill Avenue","","","","residential"
"25986454","way","https://osm.org/way/25986454","","","Birch Hill Close","","","","residential"
"25988626","way","https://osm.org/way/25988626","","","Birch Hill Close","","","","residential"
"25986267","way","https://osm.org/way/25986267","","","Birch Hill Crescent","","","","residential"
"25986406","way","https://osm.org/way/25986406","","","Birch Hill Crescent","","","","residential"
"25989100","way","https://osm.org/way/25989100","","","Birch Hill Crescent","","","","residential"
"170522889","way","https://osm.org/way/170522889","","","Birch Hill Crescent","","","","residential"
"436480086","way","https://osm.org/way/436480086","","","Birch Hill Crescent","","","","residential"
"25988259","way","https://osm.org/way/25988259","","","Birch Hill Gardens","","","","residential"
"25986316","way","https://osm.org/way/25986316","","","Birch Hill Grove","","","","residential"
"25987330","way","https://osm.org/way/25987330","","","Birch Hill Grove","","","","residential"
"25989165","way","https://osm.org/way/25989165","","","Birch Hill Grove","","","","residential"
"25986824","way","https://osm.org/way/25986824","","","Bircham Avenue","","","","residential"
"25989487","way","https://osm.org/way/25989487","","","Bircham Avenue","","","","residential"
"25986749","way","https://osm.org/way/25986749","","","Bircham Avenue Close","","","","residential"
"25988917","way","https://osm.org/way/25988917","","","Bircham Avenue Close","","","","residential"
"289997734","way","https://osm.org/way/289997734","","","Bircham Avenue Close","","","","residential"
"25986533","way","https://osm.org/way/25986533","","","Birchleigh Close","","","","residential"
"25987493","way","https://osm.org/way/25987493","","","Birchleigh Close","","","","residential"
"25986717","way","https://osm.org/way/25986717","","","Blackberry Lane","","","B34","secondary"
"25988035","way","https://osm.org/way/25988035","","","Bluebell Close","","","","residential"
"25989052","way","https://osm.org/way/25989052","","","Bluebell Close","","","","residential"
"149066471","way","https://osm.org/way/149066471","","","Bluebell Close","Bluebell Close","Close Clageen Gorrym","","residential"
"168817244","way","https://osm.org/way/168817244","","","Bluebell Close","Bluebell Close","Close Clageen Gorrym","","residential"
"168817246","way","https://osm.org/way/168817246","","","Bluebell Close","Bluebell Close","Close Clageen Gorrym","","residential"
"482034439","way","https://osm.org/way/482034439","","","Bluebell Lane","","","","unclassified"
"25986186","way","https://osm.org/way/25986186","","","Boilley Spittal","","","","residential"
"25987406","way","https://osm.org/way/25987406","","","Boilley Spittal","","","","residential"
"58474517","way","https://osm.org/way/58474517","","","Bollan Avenue","","","","unclassified"
"58423643","way","https://osm.org/way/58423643","","","Bollan Drive","","","","unclassified"
"58474516","way","https://osm.org/way/58474516","","","Bollan Drive","","","","unclassified"
"58474533","way","https://osm.org/way/58474533","","","Bollan Drive","","","","unclassified"
"58474539","way","https://osm.org/way/58474539","","","Bollan Drive","","","","unclassified"
"58474545","way","https://osm.org/way/58474545","","","Bollan Way","","","","unclassified"
"209566604","way","https://osm.org/way/209566604","","","Bollyn Road","","","","unclassified"
"25988286","way","https://osm.org/way/25988286","","","Bourne Place","","","","unclassified"
"26944615","way","https://osm.org/way/26944615","","","Bowling Green Road","","","","residential"
"163146534","way","https://osm.org/way/163146534","","","Bowling Green Road","","","","residential"
"1192361845","way","https://osm.org/way/1192361845","","","Bowling Green Road","","","","footway"
"1192361847","way","https://osm.org/way/1192361847","","","Bowling Green Road","","","","footway"
"25987868","way","https://osm.org/way/25987868","","","Bowness Close","","","","unclassified"
"25988840","way","https://osm.org/way/25988840","","","Bowness Close","","","","unclassified"
"25986154","way","https://osm.org/way/25986154","","","Bowness Crescent","","","","unclassified"
"25986033","way","https://osm.org/way/25986033","","","Bowring Road","","","A9","primary"
"38782091","way","https://osm.org/way/38782091","","","Bowring Road","","","A9","primary"
"40701735","way","https://osm.org/way/40701735","","","Bowring Road","","","A9","primary"
"40701737","way","https://osm.org/way/40701737","","","Bowring Road","","","A9","primary"
"436655772","way","https://osm.org/way/436655772","","","Bowring Road","","","A9","primary"
"1198113830","way","https://osm.org/way/1198113830","","","Bowring Road","","","A9","primary"
"38714013","way","https://osm.org/way/38714013","","","Braaid Road","","","A26","primary"
"163139331","way","https://osm.org/way/163139331","","","Braaid Road","","","A26","primary"
"25988926","way","https://osm.org/way/25988926","","","Brack-a-Broom-Lane","","","D21","unclassified"
"25988770","way","https://osm.org/way/25988770","","","Bradda Close","","","","residential"
"25989722","way","https://osm.org/way/25989722","","","Bradda Close","","","","residential"
"59463998","way","https://osm.org/way/59463998","","","Bradda Glen Close","Bradda Glen Close","Close Glion Vraddda","","residential"
"48462141","way","https://osm.org/way/48462141","","","Bradda Lane","","","","unclassified"
"167262167","way","https://osm.org/way/167262167","","","Bradda Lane","","","","unclassified"
"25986425","way","https://osm.org/way/25986425","","","Bradda Road","Bradda Road","Raad Vradda","A32","primary"
"166054827","way","https://osm.org/way/166054827","","","Bradda Road","Bradda Road","Raad Vradda","A32","primary"
"1193118327","way","https://osm.org/way/1193118327","","","Bradda Road","Bradda Road","Raad Vradda","A32","primary"
"1193118328","way","https://osm.org/way/1193118328","","","Bradda Road","Bradda Road","Raad Vradda","A32","primary"
"1193118307","way","https://osm.org/way/1193118307","","","Bradda Road","","","","footway"
"1193118323","way","https://osm.org/way/1193118323","","","Bradda Road","","","","footway"
"1193118325","way","https://osm.org/way/1193118325","","","Bradda Road","","","","footway"
"1193118326","way","https://osm.org/way/1193118326","","","Bradda Road","","","","footway"
"25986333","way","https://osm.org/way/25986333","","","Bradda View","","","","residential"
"25987132","way","https://osm.org/way/25987132","","","Bradda View","","","","residential"
"25987642","way","https://osm.org/way/25987642","","","Bradda View","","","","residential"
"25988210","way","https://osm.org/way/25988210","","","Bradda View","","","","residential"
"25989167","way","https://osm.org/way/25989167","","","Bradda View","","","","residential"
"25986935","way","https://osm.org/way/25986935","","","Bradda West Lane","Bradda West Lane","","","residential"
"159092829","way","https://osm.org/way/159092829","","","Bradda West Lane","Bradda West Lane","","","residential"
"25985950","way","https://osm.org/way/25985950","","","Bradda West Road","Bradda West Road","Raad Vradda Heear","","residential"
"25987737","way","https://osm.org/way/25987737","","","Braddan Bridge","","","A1","trunk"
"1167978494","way","https://osm.org/way/1167978494","","","Braddan Bridge","","","","footway"
"25986023","way","https://osm.org/way/25986023","","","Braddan Road","Braddan Road","Raad Braddan","A23","primary"
"25986419","way","https://osm.org/way/25986419","","","Braddan Road","Braddan Road","Raad Braddan","A23","primary"
