"osm_id","osm_type","osm_url","lat","lon","name","name:en","name:gv","place","wikidata"
"9382502048","node","https://osm.org/node/9382502048","54.072832","-4.748068","Fistard","","","locality",""
"283520468","node","https://osm.org/node/283520468","54.106523","-4.752628","Fleshwick","","","locality",""
"475394482","node","https://osm.org/node/475394482","54.186003","-4.552238","Focronk","","","farm",""
"83376253","way","https://osm.org/way/83376253","54.17017020550697","-4.635224278019069","Foxdale","Foxdale","Forsdal","village","Q3750799"
"6948694189","node","https://osm.org/node/6948694189","54.169534","-4.634924","Foxdale","Foxdale","Forsdal","village","Q3750799"
"1175398104","way","https://osm.org/way/1175398104","54.090213090381226","-4.630658141498217","Freeport","","","estate",""
"8203365499","node","https://osm.org/node/8203365499","54.099195","-4.675628","Friary Park","","","locality",""
"491619166","node","https://osm.org/node/491619166","54.078814","-4.730355","Gansey","","","hamlet",""
"10141570940","node","https://osm.org/node/10141570940","54.078051","-4.729847","Gansey Point","","","locality",""
"475394122","node","https://osm.org/node/475394122","54.183932","-4.677672","Garey","","","locality",""
"10145016510","node","https://osm.org/node/10145016510","54.138025","-4.730089","Garey Beg","","Garey Beg","locality",""
"8494916869","node","https://osm.org/node/8494916869","54.131478","-4.689143","Garey Mooar","","","locality",""
"10145016503","node","https://osm.org/node/10145016503","54.125203","-4.739252","Garroo Clagh","","Garroo Clagh","locality",""
"475392944","node","https://osm.org/node/475392944","54.349034","-4.545679","Gawnes Croft","","","farm",""
"10145016514","node","https://osm.org/node/10145016514","54.136812","-4.732159","Geinnagh Vane","","Geinnagh Vane","locality",""
"10169149508","node","https://osm.org/node/10169149508","54.075052","-4.686887","Ghaw Gortagh","","Ghaw Gortagh","locality",""
"10145016494","node","https://osm.org/node/10145016494","54.0482","-4.826484","Ghaw Lang","","Ghaw Lang","locality",""
"8398345467","node","https://osm.org/node/8398345467","54.090833","-4.769414","Ghaw ny Pharick","","","locality",""
"10135755267","node","https://osm.org/node/10135755267","54.253656","-4.357279","Gian Wooar","","Gian Wooar","locality",""
"475394114","node","https://osm.org/node/475394114","54.137332","-4.628995","Gibdale","","","farm",""
"393664305","way","https://osm.org/way/393664305","54.323170472707886","-4.393770706110863","Gladstone Park Industrial Estate","","","estate",""
"475394596","node","https://osm.org/node/475394596","54.360549","-4.393122","Glascoe Farm","","","farm",""
"842808330","way","https://osm.org/way/842808330","54.104243029601754","-4.618783746402795","Glashen Farm","","","farm",""
"475394144","node","https://osm.org/node/475394144","54.309646","-4.410438","Glen Auldyn","","","locality",""
"475393550","node","https://osm.org/node/475393550","54.138451","-4.661637","Glen Cam","","","farm",""
"12170284384","node","https://osm.org/node/12170284384","54.071974","-4.751963","Glen Chass","","","locality",""
"475392807","node","https://osm.org/node/475392807","54.177715","-4.649278","Glen Dhoo","","","farm",""
"475393064","node","https://osm.org/node/475393064","54.186703","-4.477614","Glen Dhoo","","","farm",""
"475394104","node","https://osm.org/node/475394104","54.109504","-4.579797","Glen Grenaugh","","","farm",""
"475395150","node","https://osm.org/node/475395150","54.225739","-4.616811","Glen Helen","","","locality","Q5567809"
"283479392","node","https://osm.org/node/283479392","54.184658","-4.70306","Glen Maye","Glen Maye","Glion Meay","village","Q3495211"
"283495844","node","https://osm.org/node/283495844","54.271792","-4.376332","Glen Mona","","","hamlet",""
"459406601","node","https://osm.org/node/459406601","54.270623","-4.603746","Glen Mooar","","","locality",""
"8335676414","node","https://osm.org/node/8335676414","54.175278","-4.689095","Glen Mooar","","","locality",""
"38336588","way","https://osm.org/way/38336588","54.177867259484344","-4.550575203334627","Glen Vine","Glen Vine","Glion Vian","village",""
"1773962837","node","https://osm.org/node/1773962837","54.176946","-4.552984","Glen Vine","","Glion Vian","village","Q5568088"
"459406602","node","https://osm.org/node/459406602","54.280065","-4.589766","Glen Wyllin","","","locality",""
"475394931","node","https://osm.org/node/475394931","54.200623","-4.658594","Glenaspet","","","farm",""
"475392879","node","https://osm.org/node/475392879","54.073204","-4.75376","Glenchass","","","locality",""
"475392833","node","https://osm.org/node/475392833","54.3151","-4.489237","Glendale","","","farm",""
"829241369","way","https://osm.org/way/829241369","54.07854362182504","-4.751614286023133","Glendown","","","farm",""
"475394581","node","https://osm.org/node/475394581","54.318643","-4.443584","Glenduff","","","locality",""
"475395229","node","https://osm.org/node/475395229","54.179912","-4.655067","Gleneedle","","","farm",""
"8279567696","node","https://osm.org/node/8279567696","54.213034","-4.69723","Glenfaba Bridge","","","locality",""
"12211947339","node","https://osm.org/node/12211947339","54.217939","-4.695674","Glenfaba Park","Glenfaba Park","Pairk Ghlion Fabey","locality",""
"10570900527","node","https://osm.org/node/10570900527","54.216491","-4.694526","Glenfaba Rise","","","locality",""
"899018916","way","https://osm.org/way/899018916","54.171091246255486","-4.5443336074869345","Glenlough Farm","","","farm",""
"475392776","node","https://osm.org/node/475392776","54.132532","-4.652764","Glenmoar Farm","","","farm",""
"475394978","node","https://osm.org/node/475394978","54.29866","-4.47723","Glenmooar","","","locality",""
"475393662","node","https://osm.org/node/475393662","54.243349","-4.642809","Glenside","","","farm",""
"475393430","node","https://osm.org/node/475393430","54.106707","-4.578023","Glentraugh","","","farm",""
"475394175","node","https://osm.org/node/475394175","54.386899","-4.395012","Glentruan","","","farm",""
"475394511","node","https://osm.org/node/475394511","54.318192","-4.438677","Glentruman","","","locality",""
"475393744","node","https://osm.org/node/475393744","54.186377","-4.481103","Glenville","","","farm",""
"475394474","node","https://osm.org/node/475394474","54.262876","-4.585984","Glion Aalin","","","farm",""
"10870067073","node","https://osm.org/node/10870067073","54.268679","-4.611283","Glion Beg","","","locality",""
"10145032827","node","https://osm.org/node/10145032827","54.146524","-4.73029","Glion Mooar","","Glion Mooar","locality",""
"10145032826","node","https://osm.org/node/10145032826","54.144346","-4.728903","Glion ny Coayr","","Glion ny Coayr","locality",""
"8335740140","node","https://osm.org/node/8335740140","54.162283","-4.683613","Glionn Corragh","","","locality",""
"5122165152","node","https://osm.org/node/5122165152","54.154583","-4.696607","Glionn-ny-brack","","","locality",""
"10145032824","node","https://osm.org/node/10145032824","54.147536","-4.733706","Gob Breac","","Gob Breac","locality",""
"10141524232","node","https://osm.org/node/10141524232","54.115936","-4.531723","Gob Lhiack","","Gob Lhiack","locality",""
"10145032820","node","https://osm.org/node/10145032820","54.121729","-4.736198","Gob ny Beinn","","Gob ny Beinn","locality",""
"10145032840","node","https://osm.org/node/10145032840","54.198302","-4.716927","Gob ny Callin","","Gob ny Callin","locality",""
"10145032828","node","https://osm.org/node/10145032828","54.154938","-4.73029","Gob ny Cameren","","Gob ny Cameren","locality",""
"10145032836","node","https://osm.org/node/10145032836","54.193059","-4.717791","Gob ny Chassan","","Gob ny Chassan","locality",""
"8560328952","node","https://osm.org/node/8560328952","54.262806","-4.409167","Gob ny Daa Slieau","","","locality",""
"10135755260","node","https://osm.org/node/10135755260","54.290603","-4.318198","Gob ny Portmooar","","Gob ny Portmooar","locality",""
"10135755255","node","https://osm.org/node/10135755255","54.311197","-4.351539","Gob ny Rona","","Gob ny Rona","locality",""
"10145032835","node","https://osm.org/node/10145032835","54.190108","-4.719821","Gob ny Sharray","","Gob ny Sharray","locality",""
"10141404655","node","https://osm.org/node/10141404655","54.207527","-4.401404","Gob ny Silvas","","Gob ny Silvas","locality",""
"10135755258","node","https://osm.org/node/10135755258","54.298437","-4.309463","Gob ny Skey","","Gob ny Skey","locality",""
"10141404656","node","https://osm.org/node/10141404656","54.202788","-4.396097","Gob ny Stowell","","Gob ny Stowell","locality",""
"10135755259","node","https://osm.org/node/10135755259","54.295648","-4.308824","Gob ny Strona","","Gob ny Strona","locality",""
"10145032823","node","https://osm.org/node/10145032823","54.146076","-4.734088","Gob ny Ushtey","","Gob ny Ushtey","locality",""
"8662320149","node","https://osm.org/node/8662320149","54.228718","-4.483173","Gob y Greggagh","","Gob y Creggagh","locality",""
"10141404654","node","https://osm.org/node/10141404654","54.218673","-4.397937","Gob y Rheynn","","Gob y Rheynn","locality",""
"10135755266","node","https://osm.org/node/10135755266","54.261018","-4.346543","Gob-ny-Cally","","Gob-ny-Cally","locality",""
"10135755265","node","https://osm.org/node/10135755265","54.264618","-4.344195","Gob-ny-how","","Gob-ny-how","locality",""
"475395018","node","https://osm.org/node/475395018","54.202538","-4.471736","Gobnageay","","","farm",""
"8555436824","node","https://osm.org/node/8555436824","54.305433","-4.381823","Gooseneck","","","locality",""
"832386636","way","https://osm.org/way/832386636","54.189570936034315","-4.703191557193256","Gordon","","","locality",""
"475395067","node","https://osm.org/node/475395067","54.266391","-4.517165","Gorse Mill","","","farm",""
"10868094898","node","https://osm.org/node/10868094898","54.171815","-4.46829","Governor's Bridge","","","locality","Q5589441"
"475393960","node","https://osm.org/node/475393960","54.317111","-4.470789","Grange Farm","","","farm",""
"10141570921","node","https://osm.org/node/10141570921","54.057108","-4.620241","Grave Gullet","","","locality",""
"475392911","node","https://osm.org/node/475392911","54.127773","-4.569869","Great Gates","","","farm",""
"283519596","node","https://osm.org/node/283519596","54.086742","-4.652849","Great Meadow","","","hamlet",""
"5116659028","node","https://osm.org/node/5116659028","54.257581","-4.445644","Great Snaefell Mine","","","locality",""
"475394455","node","https://osm.org/node/475394455","54.197852","-4.610606","Greeba","","","locality","Q5601579"
"458533125","node","https://osm.org/node/458533125","54.196848","-4.605775","Greeba Bridge","","","locality","Q5601577"
"475393094","node","https://osm.org/node/475393094","54.248279","-4.629447","Greengate Farm","","","farm",""
"283514634","node","https://osm.org/node/283514634","54.118007","-4.655781","Grenaby","","","hamlet",""
